player_key,season,position,expert_ppg_gap_provider_count,expert_ppg_gap_median,expert_ppg_gap_max,expert_ppg_gap_min,expert_ppg_gap_top2_mean,expert_ppg_bull_gap_available,expert_ppg_bull_gap,expert_ppg_bear_gap,expert_ppg_top2_gap,expert_ppg_bull_gap_fraction,expert_ppg_bear_gap_fraction,expert_ppg_top2_gap_fraction,expert_ppg_gap_asymmetry_fraction,expert_ppg_bull_gap_position_percentile,expert_ppg_bear_gap_position_percentile,expert_ppg_top2_gap_position_percentile
00502395-b3d2-5e90-b01d-3851aec0df28,2008,WR,1,7.21875,7.21875,7.21875,,0,,,,,,,,,,
00502395-b3d2-5e90-b01d-3851aec0df28,2009,WR,1,8.5625,8.5625,8.5625,,0,,,,,,,,,,
00502395-b3d2-5e90-b01d-3851aec0df28,2010,WR,1,2.50625,2.50625,2.50625,,0,,,,,,,,,,
00502395-b3d2-5e90-b01d-3851aec0df28,2011,WR,1,1.71875,1.71875,1.71875,,0,,,,,,,,,,
00502395-b3d2-5e90-b01d-3851aec0df28,2012,WR,1,1.80625,1.80625,1.80625,,0,,,,,,,,,,
00502395-b3d2-5e90-b01d-3851aec0df28,2013,WR,1,1.26875,1.26875,1.26875,,0,,,,,,,,,,
00502395-b3d2-5e90-b01d-3851aec0df28,2014,WR,2,2.809375,3.6999999999999997,1.9187500000000002,,0,,,,,,,,,,
00502395-b3d2-5e90-b01d-3851aec0df28,2015,WR,3,2.7350000000000003,3.28125,2.03125,3.008125,1,0.5462499999999997,0.7037500000000003,0.27312499999999984,0.19972577696526495,0.2573126142595979,0.09986288848263247,-0.05758683729433295,0.7984496124031008,0.8604651162790697,0.7984496124031008
00502395-b3d2-5e90-b01d-3851aec0df28,2016,WR,3,6.40653844954286,6.65625,5.9375,6.5313942247714305,1,0.24971155045713989,0.4690384495428601,0.12485577522857039,0.03897760895744848,0.07321246149335582,0.01948880447872431,-0.03423485253590734,0.4444444444444444,0.4305555555555556,0.4444444444444444
00502395-b3d2-5e90-b01d-3851aec0df28,2017,WR,3,8.60625,8.817837917770209,7.78125,8.712043958885104,1,0.2115879177702098,0.8249999999999993,0.1057939588851049,0.024585378971120966,0.09586056644880167,0.012292689485560483,-0.0712751874776807,0.2907801418439716,0.5673758865248227,0.2907801418439716
00502395-b3d2-5e90-b01d-3851aec0df28,2018,WR,4,7.685982892472948,8.28125,7.3125,8.122545392472947,1,0.5952671075270519,0.3734828924729481,0.4365624999999991,0.07744840391331212,0.04859273012937722,0.056799827179882786,0.0288556737839349,0.2644628099173554,0.11983471074380166,0.29338842975206614
00502395-b3d2-5e90-b01d-3851aec0df28,2019,WR,3,6.974856791791099,7.612500000000001,6.41875,7.29367839589555,1,0.6376432082089014,0.5561067917910991,0.3188216041044507,0.09142025811330796,0.07973020929198095,0.04571012905665398,0.011690048821327015,0.5833333333333334,0.5,0.5833333333333334
00502395-b3d2-5e90-b01d-3851aec0df28,2020,WR,3,2.0375,4.175000000000001,2.0061907001639936,3.10625,1,2.1375000000000006,0.0313092998360065,1.06875,1.0490797546012272,0.015366527526874355,0.5245398773006135,1.0337132270743528,1.0,0.10236220472440945,1.0
0053563d-0973-574b-9a35-b89fa24517d1,2015,WR,1,0.21250000000000002,0.21250000000000002,0.21250000000000002,,0,,,,,,,,,,
0053563d-0973-574b-9a35-b89fa24517d1,2017,WR,1,0.0,0.0,0.0,,0,,,,,,,,,,
0053563d-0973-574b-9a35-b89fa24517d1,2018,WR,1,0.0,0.0,0.0,,0,,,,,,,,,,
005a006f-f156-59fb-b793-a3390c49fe0c,2017,WR,1,0.0,0.0,0.0,,0,,,,,,,,,,
006d6e97-5088-5763-9fce-72ff5ff45d7e,2012,QB,1,-0.6162499999999997,-0.6162499999999997,-0.6162499999999997,,0,,,,,,,,,,
006d6e97-5088-5763-9fce-72ff5ff45d7e,2013,QB,1,-1.56875,-1.56875,-1.56875,,0,,,,,,,,,,
006d6e97-5088-5763-9fce-72ff5ff45d7e,2016,QB,4,-1.7200000000000002,-1.39875,-2.0853543809924546,-1.46,1,0.32125000000000026,0.36535438099245443,0.26000000000000023,0.18677325581395363,0.2124153377863107,0.15116279069767455,-0.025642081972357067,0.7,0.76,0.74
006d6e97-5088-5763-9fce-72ff5ff45d7e,2017,QB,4,-0.7915000000000001,-0.5125,-1.0162313975857618,-0.6252500000000001,1,0.27900000000000014,0.22473139758576166,0.16625,0.27900000000000014,0.22473139758576166,0.16625,0.054268602414238476,0.78,0.84,0.76
00a59e90-f1cc-5df4-b994-8353f51e76db,2019,WR,1,0.0,0.0,0.0,,0,,,,,,,,,,
00a59e90-f1cc-5df4-b994-8353f51e76db,2020,WR,1,0.0,0.0,0.0,,0,,,,,,,,,,
00a59e90-f1cc-5df4-b994-8353f51e76db,2021,WR,2,1.3947058823529415,1.8647058823529414,0.9247058823529413,,0,,,,,,,,,,
00a59e90-f1cc-5df4-b994-8353f51e76db,2022,WR,3,0.9423529411764707,1.0753787727725883,0.9,1.0088658569745295,1,0.13302583159611758,0.042352941176470704,0.06651291579805874,0.13302583159611758,0.042352941176470704,0.06651291579805874,0.09067289041964688,0.6318407960199005,0.22885572139303484,0.6069651741293532
00a59e90-f1cc-5df4-b994-8353f51e76db,2023,WR,1,0.1676470588235294,0.1676470588235294,0.1676470588235294,,0,,,,,,,,,,
00b70d66-9113-53e9-a816-87b08a2ce268,2016,RB,1,0.48125000000000007,0.48125000000000007,0.48125000000000007,,0,,,,,,,,,,
00b70d66-9113-53e9-a816-87b08a2ce268,2017,RB,1,0.0,0.0,0.0,,0,,,,,,,,,,
00c00194-a843-57d9-9737-9be11bc1e6cf,2021,TE,1,0.0,0.0,0.0,,0,,,,,,,,,,
00c00194-a843-57d9-9737-9be11bc1e6cf,2022,TE,1,0.0,0.0,0.0,,0,,,,,,,,,,
00c00194-a843-57d9-9737-9be11bc1e6cf,2023,TE,2,0.16470588235294117,0.32941176470588235,0.0,,0,,,,,,,,,,
00c00194-a843-57d9-9737-9be11bc1e6cf,2024,TE,1,0.0,0.0,0.0,,0,,,,,,,,,,
00c00194-a843-57d9-9737-9be11bc1e6cf,2025,TE,2,0.0,0.0,0.0,,0,,,,,,,,,,
00c3b184-dfb6-528e-8a29-fb34563c953e,2016,RB,1,0.0,0.0,0.0,,0,,,,,,,,,,
00c3b184-dfb6-528e-8a29-fb34563c953e,2017,RB,1,0.0,0.0,0.0,,0,,,,,,,,,,
00c3b184-dfb6-528e-8a29-fb34563c953e,2018,RB,1,0.0,0.0,0.0,,0,,,,,,,,,,
00e78b0e-b83e-5172-95f4-888a75977bb8,2014,WR,1,0.46875,0.46875,0.46875,,0,,,,,,,,,,
00e78b0e-b83e-5172-95f4-888a75977bb8,2015,WR,3,5.366875,5.3875,5.23125,5.3771875,1,0.020624999999999893,0.1356250000000001,0.010312499999999503,0.0038430185163619225,0.0252707581227437,0.0019215092581808784,-0.02142773960638178,0.05426356589147287,0.24031007751937986,0.05426356589147287
00e78b0e-b83e-5172-95f4-888a75977bb8,2016,WR,3,8.223146654033592,8.275,6.50625,8.249073327016795,1,0.05185334596640878,1.716896654033592,0.025926672983203503,0.0063057790585522204,0.20878828096680305,0.0031528895292760022,-0.20248250190825082,0.06944444444444445,0.8055555555555556,0.06944444444444445
00e78b0e-b83e-5172-95f4-888a75977bb8,2017,WR,3,3.2194920960187368,3.4125,3.10625,3.315996048009368,1,0.19300790398126333,0.11324209601873658,0.09650395199063144,0.059949798982249176,0.03517390092641418,0.02997489949112452,0.024775898055834994,0.5886524822695035,0.3617021276595745,0.5886524822695035
00e78b0e-b83e-5172-95f4-888a75977bb8,2018,WR,3,0.2791459517045456,1.4562500000000003,0.0,0.8676979758522729,1,1.1771040482954547,0.2791459517045456,0.5885520241477273,1.1771040482954547,0.2791459517045456,0.5885520241477273,0.8979580965909091,0.9338842975206612,0.7768595041322314,0.9338842975206612
