player_key,player,pos,season,candidate_method,pool_overlap_share,baseline_ypr_profile_distance,primary_ypr_profile_distance,ypr_profile_distance_delta,baseline_td_rate_profile_distance,primary_td_rate_profile_distance,td_rate_profile_distance_delta,baseline_effective_sample_size,primary_effective_sample_size
219674b8-4ad5-5529-9058-a49cd3f38ede,Melvin Gordon,RB,2017,both_w050_rbwrte,0.9375,0.17818218340786113,0.16446353352784404,-0.013718649880017086,0.08637082677053959,0.08300129990245475,-0.003369526868084838,54.75827223148715,54.62364540554207
9ca12b6f-7285-57ff-bd88-8f0c1adb1e63,Lesean Mccoy,RB,2017,both_w050_rbwrte,0.9625,0.18530757990089297,0.1728023424127213,-0.012505237488171672,0.09033821856470409,0.0862756380695988,-0.004062580495105286,46.094046635425414,50.464901380807824
4afd7f79-475b-5a1a-8488-d353d4212281,Jordan Howard,RB,2017,both_w050_rbwrte,0.9,0.16864870277786806,0.1516573211004463,-0.016991381677421757,0.09377464777732405,0.08371446539910528,-0.010060182378218777,54.70492188327359,54.335840703443054
4b2b193e-ad85-597b-8fa9-349c81e80317,Jay Ajayi,RB,2017,both_w050_rbwrte,0.9125,0.2353501778092076,0.19401008554527008,-0.04134009226393753,0.13691852790814119,0.12213378283355522,-0.014784745074585964,63.06226157440242,63.04279944592136
7405e0c6-7137-5435-9940-e072b72ba73e,Ezekiel Elliott,RB,2017,both_w050_rbwrte,0.9375,0.23244954008664254,0.20665517738963196,-0.025794362697010575,0.08839437840157063,0.0841314209883695,-0.004262957413201138,69.06126289636404,68.34255918072898
376dbf81-3c0e-5d6c-9f72-5f2d2d3f91fd,Todd Gurley,RB,2017,both_w050_rbwrte,0.95,0.16263013449591313,0.1507055035174518,-0.011924630978461331,0.16230986272527725,0.15359199770315252,-0.008717865022124738,65.66965237444877,65.9869544467799
decceee7-186e-5b4f-9396-4fe4a8ea4ca0,Demarco Murray,RB,2017,both_w050_rbwrte,0.8875,0.24591823475815722,0.20955148177017613,-0.03636675298798109,0.08916612880441012,0.08759887273956811,-0.0015672560648420097,59.62957110218493,59.01027223988244
8a434def-07b4-5c6a-967b-ef0015b5e8d8,Leonard Fournette,RB,2017,both_w050_rbwrte,0.95,0.14219846287743648,0.13441700539649915,-0.007781457480937337,0.10153385430243672,0.0941889676685077,-0.007344886633929015,58.592420476463715,58.54478297550139
447b185a-9ecd-51f6-8921-30a0206a573c,Dalvin Cook,RB,2017,both_w050_rbwrte,0.95,0.18403006573880987,0.17182171027080118,-0.012208355468008691,0.15391778830100014,0.14724634616573645,-0.006671442135263689,62.63399930144863,63.065356939514956
3460ab43-a99c-573e-915c-7e99bade6d4d,Lamar Miller,RB,2017,both_w050_rbwrte,0.9125,0.18574896653092224,0.16031357653933867,-0.025435389991583568,0.12434260721324944,0.11160441020766315,-0.012738197005586288,55.82469884056055,52.85862326909801
e07d3f8d-4844-56f8-9663-65ceaa3310d8,Christian Mccaffrey,RB,2017,both_w050_rbwrte,0.9375,0.14893951087259522,0.13309547591672927,-0.01584403495586595,0.1032116846343653,0.09567755338997105,-0.00753413124439424,56.52121849287145,56.854459609115935
2f3a5f36-ad51-527b-8fdc-ca0a5e431ad6,Ty Montgomery,RB,2017,both_w050_rbwrte,0.9625,0.1394010991854908,0.12740784456316936,-0.011993254622321425,0.10927195140354426,0.10310571076988745,-0.006166240633656811,58.85815946212464,59.83297183296265
f973b1c8-3470-57f5-bc68-42e35a830411,Joe Mixon,RB,2017,both_w050_rbwrte,0.9375,0.24510140352718207,0.21929642622324882,-0.025804977303933246,0.11526898267560244,0.10548105505789968,-0.009787927617702766,54.31907584322007,57.02974774987732
66189aed-5c9e-5bc5-8c40-c7301396498e,Marshawn Lynch,RB,2017,both_w050_rbwrte,0.9875,0.16677556551639358,0.15977744340282402,-0.006998122113569566,0.12626464995853406,0.12113327010630379,-0.005131379852230278,65.72324396603214,67.98534206851843
39b24959-e203-5417-aef6-4189a3a0aff1,Isaiah Crowell,RB,2017,both_w050_rbwrte,0.9375,0.23721334846249267,0.21346326864530793,-0.023750079817184744,0.1690725834936689,0.16798549032536125,-0.0010870931683076568,59.92582647734152,59.54252479728968
0d1b0a31-08ec-5142-8eba-1e49e340edbd,Carlos Hyde,RB,2017,both_w050_rbwrte,0.9375,0.1540708634763866,0.1420570570596946,-0.012013806416692002,0.13190542518729476,0.12110796904143764,-0.010797456145857115,53.051995209464906,54.017661224001294
3f0b675d-ef58-5606-8f9e-73bc2a9b4118,Kareem Hunt,RB,2017,both_w050_rbwrte,0.95,0.15413392585884725,0.14388642934749235,-0.010247496511354898,0.13071038254164385,0.12609615792666257,-0.004614224614981288,62.52882109226816,65.46037881795156
22332b51-03ed-5c65-85e6-97f67445610c,Ameer Abdullah,RB,2017,both_w050_rbwrte,0.95,0.1631707474054404,0.1491485575384509,-0.014022189866989498,0.2075409299778802,0.18521220609892564,-0.02232872387895457,64.69046737035542,65.00713927051754
fabf6353-7334-57cd-8ba3-010b285d7f72,Mark Ingram,RB,2017,both_w050_rbwrte,0.95,0.20214409601281605,0.18904711475197156,-0.013096981260844492,0.10694441514900171,0.09665638942673177,-0.010288025722269944,54.12823635544245,54.87038034285826
e733e84e-dd15-5acf-b899-83e12a12a5ee,Paul Perkins,RB,2017,both_w050_rbwrte,0.975,0.1651074029657384,0.1524303356022162,-0.012677067363522199,0.11226476317605133,0.10723209149919545,-0.005032671676855879,53.85911698521519,55.06012983389102
c2a24c72-7adb-550a-96bf-b1c7a694a4d9,Cj Anderson,RB,2017,both_w050_rbwrte,0.9375,0.25310591846353075,0.2202883543956869,-0.03281756406784386,0.1248271322007194,0.11444576995084163,-0.010381362249877776,57.72411828745401,61.374631745561494
e770dad3-3881-5d2d-a004-07d9b9f2abc3,Bilal Powell,RB,2017,both_w050_rbwrte,0.95,0.1697224930332003,0.15938512490684048,-0.010337368126359825,0.10787923995976054,0.09793373969406569,-0.009945500265694851,54.512819182029524,55.63978921071204
b6682420-fc31-5778-99f6-8e166e25c924,Tevin Coleman,RB,2017,both_w050_rbwrte,0.9625,0.20191967907969002,0.1818995693085916,-0.020020109771098415,0.15708885335504402,0.13945449505282614,-0.01763435830221788,67.68246643741757,64.2113729661861
c73cee7b-1288-52d3-90e2-95951af13f8a,Frank Gore,RB,2017,both_w050_rbwrte,0.95,0.17141911606317528,0.1672073768777543,-0.004211739185420976,0.21102381821197666,0.19506487630636402,-0.015958941905612645,51.52745902296494,52.86224031557549
bb28c6e9-cb9f-5fd5-bc98-02b6d85de666,Eddie Lacy,RB,2017,both_w050_rbwrte,0.9,0.15392703884515502,0.14474325673669045,-0.009183782108464572,0.17140978603351362,0.14631193350681682,-0.0250978525266968,59.16561652505587,59.55285465300148
38073db7-d384-5baa-8ae4-250b8b1e3fb8,Duke Johnson,RB,2017,both_w050_rbwrte,0.95,0.17556987388221662,0.159637490319046,-0.015932383563170616,0.13219590108850188,0.12844289698792807,-0.0037530041005738035,46.634969117841585,48.17474914965221
09c6915e-4f15-588e-8fef-a05fed645f78,Terrance West,RB,2017,both_w050_rbwrte,0.9,0.19548191234890022,0.16502519489835177,-0.030456717450548454,0.13219621913074775,0.11981965651605334,-0.012376562614694414,60.854539131561836,61.14958511006261
3ddc0755-c7e3-52a8-a699-0c19e17ade0b,Mike Gillislee,RB,2017,both_w050_rbwrte,0.95,0.15602217589814737,0.15063701860820278,-0.005385157289944598,0.1908562443322649,0.16816005053105265,-0.02269619380121224,67.0573836019449,65.59608760974668
4c7d9699-fea7-531d-a994-de6c4823c9c5,Theo Riddick,RB,2017,both_w050_rbwrte,0.9375,0.28192610646330074,0.2591351992433486,-0.02279090721995214,0.0938102080667671,0.08989233961877446,-0.003917868447992634,52.75411169959073,53.92087572230385
1910cb17-cce6-5ac9-bb2e-8ea9784d1dc1,Doug Martin,RB,2017,both_w050_rbwrte,0.95,0.16387716728521134,0.1542013657754125,-0.009675801509798854,0.1576809999990728,0.1425466702522037,-0.015134329746869124,58.61249919970819,58.67561578813073
bdd08484-e660-5432-93f4-6006cb7a2cef,Rob Kelley,RB,2017,both_w050_rbwrte,0.95,0.24632718667574638,0.22445664677631216,-0.021870539899434216,0.1817749826429952,0.16153336042644467,-0.020241622216550514,58.78849793897512,58.33372093597715
b09b2e5c-d899-578e-88c6-1ed8ca67a8c7,Danny Woodhead,RB,2017,both_w050_rbwrte,0.9625,0.1730585202477405,0.15632876100935694,-0.016729759238383546,0.10570053842792283,0.09794733378905696,-0.0077532046388658765,59.434419991416185,58.83680302605348
19919ee8-572f-5d8b-9953-b8582525b7ac,Adrian Peterson,RB,2017,both_w050_rbwrte,0.95,0.16871477766828383,0.16274687945638944,-0.00596789821189439,0.17748108878237084,0.16302595779789503,-0.014455130984475817,54.85720442316925,55.707536146938075
57cebc14-e14d-54ba-ad1d-9879e816230a,James White,RB,2017,both_w050_rbwrte,0.925,0.17554421594846875,0.16203258157590883,-0.013511634372559922,0.15471902221154557,0.12970799953534282,-0.025011022676202754,49.09914270656524,49.08042050144942
c27144f9-c945-55c7-9034-cd9ddf95203f,Derrick Henry,RB,2017,both_w050_rbwrte,0.95,0.16187453649714534,0.15146358800502124,-0.010410948492124095,0.23863798893471555,0.21379872330447197,-0.02483926563024358,65.60137617369318,67.08999230275322
bbf0347f-dce0-5283-b58c-4fd00c4462c6,Jonathan Stewart,RB,2017,both_w050_rbwrte,0.95,0.16259336914389713,0.1552857215189547,-0.007307647624942432,0.2284357583619681,0.20920912251456392,-0.019226635847404194,54.90071442521402,58.887372629715294
6429f4a7-53b8-5a3c-bc96-2654857d6205,Legarrette Blount,RB,2017,both_w050_rbwrte,0.975,0.21228062859776353,0.20687020798179107,-0.005410420615972467,0.16481489848444067,0.15391461990766367,-0.010900278576777,59.25108103035315,59.90272837799305
626d2ae9-640c-5a43-9952-eff700d38d34,Matt Forte,RB,2017,both_w050_rbwrte,0.95,0.19657822823974413,0.1834331039456279,-0.01314512429411624,0.13129145754316596,0.11840287430966402,-0.012888583233501935,48.88143677893635,52.60203910597236
b60f9b7b-f480-57c8-9471-4c603de5ad23,Cj Prosise,RB,2017,both_w050_rbwrte,0.9375,0.2974915789933551,0.27439698338062124,-0.02309459561273386,0.17940663324542389,0.17206097219123842,-0.007345661054185465,57.28423230251023,62.20161800800402
3e111952-5d58-5526-988b-cca44e85d421,Thomas Rawls,RB,2017,both_w050_rbwrte,0.9,0.14179593967196774,0.1294120047237705,-0.012383934948197228,0.16178982487120025,0.14015807312462206,-0.021631751746578193,58.64773650536822,59.81861609604376
394860a0-a0a7-5200-86c9-a79d669033ce,Marlon Mack,RB,2017,both_w050_rbwrte,0.9375,0.14466680292187684,0.131851268709944,-0.01281553421193285,0.24839031513400064,0.2154606955941354,-0.03292961953986526,70.7793273366868,71.8074662071608
a9fd38a5-bcc2-5b94-8724-31215db7d5c4,Jamaal Williams,RB,2017,both_w050_rbwrte,0.95,0.24232644013077137,0.23150226666646162,-0.01082417346430975,0.12630404055888583,0.10839774932483787,-0.017906291234047966,60.15425166915179,59.169194946876196
36bd7d77-e8fc-507c-a63e-7193ef771949,Jeremy Hill,RB,2017,both_w050_rbwrte,0.925,0.18207529557190233,0.16716745482463163,-0.014907840747270695,0.11913683269095378,0.10368758908063391,-0.015449243610319865,59.19868091465313,58.24673543631997
155e030b-c448-5890-aa13-5042f905efc4,Rex Burkhead,RB,2017,both_w050_rbwrte,0.9125,0.1647993043517231,0.15076311507132895,-0.014036189280394157,0.21886731737646514,0.18876743149513575,-0.03009988588132939,67.66280587265433,68.61614131087198
6f7de127-cbe6-5025-93d2-e4b4a18ac457,Charles Sims,RB,2017,both_w050_rbwrte,0.925,0.2722867845056676,0.23048096093894185,-0.04180582356672577,0.19168548805057067,0.16550160240262002,-0.026183885647950655,51.847346869893705,51.26328059374301
f7ba9c4b-a090-5082-9d10-9ff125440c80,Alvin Kamara,RB,2017,both_w050_rbwrte,0.975,0.16470727511012287,0.15277565123708234,-0.011931623873040531,0.1774222100078619,0.17205169725084646,-0.005370512757015444,74.07162235314777,75.22128082740555
b482a4bd-ff7a-575a-bc28-7c948662ee32,Samaje Perine,RB,2017,both_w050_rbwrte,0.925,0.1115889443091284,0.10281732050908321,-0.008771623800045189,0.1298996387880034,0.1070947896024819,-0.022804849185521503,62.43631109789348,60.97158454631811
2823febf-ec53-5754-a4e8-3ea77bc6a353,Jamaal Charles,RB,2017,both_w050_rbwrte,0.9875,0.14010161098194107,0.134510733567312,-0.005590877414629075,0.16047619604565738,0.15721182884074006,-0.0032643672049173234,61.38596795430289,61.587800977190724
fa391c36-cb24-58d3-a31b-e8948c2f7147,Latavius Murray,RB,2017,both_w050_rbwrte,0.9125,0.19894484961930964,0.1809884567277315,-0.017956392891578132,0.14979887125705477,0.12175528053660653,-0.028043590720448236,66.57270433150066,67.66617570589443
6418018b-62ce-5d9b-8283-88e9f0b12ba9,Giovani Bernard,RB,2017,both_w050_rbwrte,0.9375,0.24470503147310413,0.21496536154683032,-0.029739669926273804,0.14130779590035492,0.13681743789243503,-0.004490358007919887,61.34952805020587,62.16763368241183
22ceede8-b49e-5664-a1d3-948969d173a1,Deandre Washington,RB,2017,both_w050_rbwrte,0.9,0.16564079383178262,0.1405623768962679,-0.025078416935514714,0.21754845371009363,0.1801951709265488,-0.03735328278354483,64.62342466151479,65.70539870497568
5ffe5bdf-465d-57e1-b7d2-7374f8c90e65,Chris Thompson,RB,2017,both_w050_rbwrte,0.95,0.20906457032961998,0.190237888933594,-0.018826681396025974,0.1297597748114488,0.12160794265060623,-0.00815183216084256,65.21961762529224,65.76036398907246
474b1396-f1a6-5524-ad86-cb4ff26aeebc,Wendell Smallwood,RB,2017,both_w050_rbwrte,0.9875,0.15477408499782896,0.1453608590711239,-0.009413225926705071,0.15001779106155852,0.14398225453688224,-0.006035536524676283,70.48333336718555,69.19895595051652
1362a059-a5fe-5bcb-b3e2-44e0566d8927,Jacquizz Rodgers,RB,2017,both_w050_rbwrte,0.9125,0.12397537471492642,0.11263345375618017,-0.011341920958746254,0.1523070676885491,0.12093904264325564,-0.03136802504529346,61.310833490057384,63.80102796269134
6fb78549-3510-5dbb-adbe-624dd6d3558c,Shane Vereen,RB,2017,both_w050_rbwrte,0.925,0.20551303500429047,0.18443759150564953,-0.021075443498640933,0.1343970736619632,0.11843713432520686,-0.01595993933675635,68.27317375800561,69.3120923311867
4d926599-817c-586f-b6a9-c31001e1c372,Jalen Richard,RB,2017,both_w050_rbwrte,0.9125,0.22129366582001025,0.19129076806806738,-0.03000289775194287,0.15962179815551064,0.14891072728500612,-0.010711070870504519,68.28692488936167,67.5295773527405
7f9ea142-c8b4-5f77-85e9-075199631cf5,Dion Lewis,RB,2017,both_w050_rbwrte,0.9,0.26891057955058706,0.24024662704801103,-0.02866395250257603,0.15367534087348136,0.13856650606389187,-0.015108834809589494,71.73415317129816,72.33257913051233
7a3c23bd-9d27-52db-9903-3a7c1ed0fe6b,Devontae Booker,RB,2017,both_w050_rbwrte,0.9375,0.15436060854466616,0.1418696906923293,-0.012490917852336858,0.291090053022198,0.25870150323635976,-0.03238854978583822,74.4782344991004,75.88341527447311
30d6d649-f2cc-56d7-8993-1fc18a0ab2ac,Rob Gronkowski,TE,2017,both_w050_wrte,0.975,0.13734881347846745,0.12459266703585703,-0.012756146442610417,0.21855723031570118,0.18537709031191482,-0.03318014000378636,59.92442451865806,59.67781204363465
cd5276ae-d480-590f-868c-a3d0b1d99134,Travis Kelce,TE,2017,both_w050_wrte,0.975,0.17291660306566553,0.16220154104053053,-0.010715062025135003,0.3007777682339451,0.2718707730674977,-0.028906995166447402,56.48083111413241,61.72436732516404
d7eda24a-ef6b-5b63-8cdc-637bdef28606,Greg Olsen,TE,2017,both_w050_wrte,0.9375,0.14539476761606873,0.13295636230508415,-0.012438405310984585,0.18557473478800657,0.1707213115120741,-0.014853423275932476,42.85079995255379,42.12669397624328
36626f1e-06f5-5d52-a7ad-76935ad7eeae,Jordan Reed,TE,2017,both_w050_wrte,0.9375,0.2831813195822238,0.25592858275214103,-0.02725273683008278,0.16482577708180685,0.15311196996642462,-0.011713807115382224,59.4201326657011,64.68472308666833
9cdc3935-903d-567c-9553-ab9d0157b5d6,Jimmy Graham,TE,2017,both_w050_wrte,0.9375,0.15507752518391532,0.13544183989326905,-0.01963568529064627,0.20747003428385863,0.1814354504041639,-0.026034583879694734,56.11510839651867,62.25018829362744
fbbb7a63-3d46-5713-962f-80ddc627fa8b,Delanie Walker,TE,2017,both_w050_wrte,0.9625,0.15915362700199798,0.15115470728944785,-0.007998919712550123,0.1495921432894467,0.13953004474090736,-0.010062098548539344,51.83384559357158,53.25671631054752
60ca5001-d255-503d-8012-e65330795a48,Zach Ertz,TE,2017,both_w050_wrte,0.95,0.2743777482468082,0.23804470028283947,-0.036333047963968745,0.20361652093435012,0.17738066881828035,-0.02623585211606977,61.91194826194199,65.9267112740592
f74e4632-13e7-5a75-94f0-32ec6ca65400,Kyle Rudolph,TE,2017,both_w050_wrte,0.9375,0.36477349491512134,0.326552282505026,-0.03822121241009535,0.15368461089221513,0.14466968794193458,-0.009014922950280557,66.57047490340547,70.34215501376863
5f62efc8-d6cd-579d-b5e0-ac74e8d38bcb,Martellus Bennett,TE,2017,both_w050_wrte,0.9375,0.14699983786949744,0.13876155023808023,-0.008238287631417207,0.18792688209351577,0.1679201769174692,-0.02000670517604658,53.17333165353377,54.77222049913
fa1d6516-0109-538a-b5ed-632e817008c8,Hunter Henry,TE,2017,both_w050_wrte,0.95,0.18405550947616378,0.1693769577305705,-0.014678551745593293,0.21901290405301302,0.1897417280374719,-0.029271176015541106,55.97662628718241,53.16347305086428
c339097c-e755-5948-a130-73274bb10bea,Coby Fleener,TE,2017,both_w050_wrte,0.95,0.1430663310730032,0.13459429277724227,-0.00847203829576093,0.16096144414238112,0.14150730852000037,-0.01945413562238074,65.66451930926229,62.48188371778851
44f1bc7d-46d6-5373-aaea-0e5de8ac6221,Jack Doyle,TE,2017,both_w050_wrte,0.9125,0.26808125274893113,0.2366988006236525,-0.031382452125278626,0.16278423430761477,0.15068437968293785,-0.012099854624676915,54.95977656628554,57.44463217095749
5c429e82-39f8-5ccc-890b-9c486d14c534,Eric Ebron,TE,2017,both_w050_wrte,0.975,0.16801005975664612,0.15599469313369027,-0.012015366622955853,0.1733726561450173,0.1615588101770002,-0.0118138459680171,60.066388212339206,61.999199011372745
fe9efc0d-16e6-5e1c-9a0e-91404e4399a4,Austin Hooper,TE,2017,both_w050_wrte,0.925,0.1693358516365847,0.1553907532773356,-0.01394509835924912,0.16898649438049712,0.14387412267403654,-0.02511237170646058,54.971484422569496,53.33238440095483
f99f3a3b-5af7-5812-a5db-b64f7c166b3b,Jason Witten,TE,2017,both_w050_wrte,0.925,0.3487558011055465,0.31237306336696025,-0.036382737738586246,0.19050085697594998,0.16973567726915012,-0.020765179706799863,53.98795569971093,55.876204467052496
7b124555-7277-55eb-9dbe-e5c92cc500b8,Evan Engram,TE,2017,both_w050_wrte,0.975,0.16858173470339347,0.15584800002813212,-0.012733734675261343,0.1564811168931867,0.14748888654823383,-0.008992230344952862,59.84363492720521,60.729290298268765
03cd3c3b-8222-563f-9188-4bd9f4a7904b,Cameron Brate,TE,2017,both_w050_wrte,0.9375,0.16862320645963452,0.1529349431456863,-0.015688263313948236,0.18116515979389244,0.15301011415851945,-0.028155045635372994,64.81565247663367,64.78003191304448
2d9b072a-efaa-52c0-9f9c-e95cc22f7518,Oj Howard,TE,2017,both_w050_wrte,0.9375,0.18216404708372047,0.1596075802070251,-0.02255646687669538,0.21382313629569633,0.1860452274933947,-0.027777908802301632,57.84363539361357,55.93212924977758
d92538a2-52a9-52b0-8787-5e83191ca891,Julius Thomas,TE,2017,both_w050_wrte,0.925,0.16126017069902981,0.14722349171397003,-0.01403667898505978,0.2433985132142119,0.20958244413572732,-0.033816069078484584,67.96470735741279,67.06927911566481
bfd0744c-5599-5c9a-a252-b1e6b4485153,David Njoku,TE,2017,both_w050_wrte,0.95,0.21651443231598036,0.19293890089249816,-0.023575531423482204,0.16052400162750935,0.1496544648230593,-0.010869536804450047,67.32775552468549,69.45589243476569
bc6c72fd-af2d-5306-9e11-be66b23a00a3,Charles Clay,TE,2017,both_w050_wrte,0.925,0.19919826223101145,0.17958941623914831,-0.019608845991863133,0.15025055828192216,0.13474934379690892,-0.015501214485013237,65.71247204034879,66.57928582303143
32c3118b-3966-5564-ae90-4ab5b3572d42,Antonio Gates,TE,2017,both_w050_wrte,0.95,0.17830389974786115,0.16497083413023642,-0.013333065617624734,0.24109647203640647,0.21575127586704201,-0.025345196169364453,61.29323889029991,61.53618996357654
4dc33eee-39d1-5137-a408-937a10138f2e,Jared Cook,TE,2017,both_w050_wrte,0.9125,0.18433950474860789,0.1543642313548215,-0.02997527339378639,0.16582428043777792,0.13856275372295745,-0.02726152671482046,58.40243631621337,59.53477934195291
866ede9f-4e30-5a2d-a296-88786c115f13,Cj Fiedorowicz,TE,2017,both_w050_wrte,0.9625,0.16203245083275153,0.14651862295015,-0.015513827882601527,0.15787333906607587,0.1437163387252961,-0.014157000340779768,60.10175862809178,59.91338267802268
3fa89aa9-d289-50a3-9210-77e92dbfee57,Odell Beckham,WR,2017,both_w050_wrte,0.8875,0.18338596127977785,0.15841788765666046,-0.0249680736231174,0.11586785427626498,0.09433087161840273,-0.021536982657862247,62.52582472797647,61.906020871189895
45b40e8a-3f58-5522-820e-8a525ab57eea,Antonio Brown,WR,2017,both_w050_wrte,0.95,0.22212656350794865,0.19437109018928578,-0.027755473318662877,0.1365023498360698,0.12528256856355044,-0.011219781272519352,64.17358103726832,63.1436700423834
f824ef36-97ae-5642-8948-82852afb41ab,Julio Jones,WR,2017,both_w050_wrte,0.9375,0.21553700308368345,0.1746161586147404,-0.04092084446894306,0.16926401271785044,0.1669710998654117,-0.0022929128524387388,62.130709282031575,64.44056636365036
84d1a6c3-9e01-5bed-b78c-088680454c1a,Mike Evans,WR,2017,both_w050_wrte,0.9375,0.15967006763088226,0.12612244789899063,-0.03354761973189163,0.11691334425325423,0.09498135401991578,-0.021931990233338444,66.82881122812958,65.05510018436566
137ae2e7-5a9e-548e-9949-10f74e1b636f,Michael Thomas,WR,2017,both_w050_wrte,0.9375,0.26709768434588016,0.23889113024901426,-0.0282065540968659,0.12927659744778236,0.11636373133353366,-0.012912866114248703,53.74938901633768,52.80732090726282
