run_id,feature_run_id,target_name,model_name,model_family,prediction_kind,feature_set,pipeline_variant,player_key,season,position,team,fold,training_through_season,actual,baseline_prediction,model_prediction,final_prediction,residual_actual,residual_prediction,opportunity_games,has_prior_outcome,is_rookie,year_exp,projection_provider_count
m4a_position_feature_families_20260728T210218Z_be5f5f55,milestone_3_20260728T143652Z_86d0c2de,conditional_ppg,QB_experience_context,lightgbm,direct,experience_context,raw,006d6e97-5088-5763-9fce-72ff5ff45d7e,2017,QB,ARI,1,2016,11.69,0.82725,14.709228927307308,14.709228927307308,10.86275,13.881978927307308,4.0,1,0.0,10.0,4.0
m4a_position_feature_families_20260728T210218Z_be5f5f55,milestone_3_20260728T143652Z_86d0c2de,conditional_ppg,QB_experience_context,lightgbm,direct,experience_context,raw,06db6fd1-8f8b-599c-9f54-3360e7e3fccf,2017,QB,ARI,4,2016,16.902857142857144,16.392808133168305,18.50451222759521,18.50451222759521,0.5100490096888386,2.111704094426905,7.0,1,0.0,14.0,4.0
m4a_position_feature_families_20260728T210218Z_be5f5f55,milestone_3_20260728T143652Z_86d0c2de,conditional_ppg,QB_experience_context,lightgbm,direct,experience_context,raw,070a032d-e19f-5afd-8aa2-5b49d2736619,2017,QB,ATL,0,2016,15.601333333333335,19.107710819744327,20.14034039122246,20.14034039122246,-3.506377486410992,1.0326295714781324,15.0,1,0.0,9.0,4.0
m4a_position_feature_families_20260728T210218Z_be5f5f55,milestone_3_20260728T143652Z_86d0c2de,conditional_ppg,QB_experience_context,lightgbm,direct,experience_context,raw,0e1c1cf3-a023-55da-9ef3-b52cbc04e1a1,2017,QB,CAR,1,2016,20.425333333333334,18.587646707589233,20.567770210035995,20.567770210035995,1.8376866257441016,1.9801235024467623,15.0,1,0.0,6.0,4.0
m4a_position_feature_families_20260728T210218Z_be5f5f55,milestone_3_20260728T143652Z_86d0c2de,conditional_ppg,QB_experience_context,lightgbm,direct,experience_context,raw,13cf76af-bac9-5c77-8d62-e2301ba490d9,2017,QB,NE,4,2016,19.05,0.5113125,15.05824699326396,15.05824699326396,18.5386875,14.54693449326396,4.0,1,0.0,3.0,4.0
m4a_position_feature_families_20260728T210218Z_be5f5f55,milestone_3_20260728T143652Z_86d0c2de,conditional_ppg,QB_experience_context,lightgbm,direct,experience_context,raw,259d2b5d-f3b0-5389-a954-5e8bc03a3cb8,2017,QB,BAL,0,2016,12.061333333333332,15.720875000000001,16.63146848841189,16.63146848841189,-3.6595416666666694,0.9105934884118891,15.0,1,0.0,9.0,4.0
m4a_position_feature_families_20260728T210218Z_be5f5f55,milestone_3_20260728T143652Z_86d0c2de,conditional_ppg,QB_experience_context,lightgbm,direct,experience_context,raw,26910920-a835-56ad-8cf6-43fbb1b551ad,2017,QB,TB,0,2016,15.424000000000001,0.387,13.664635553155932,13.664635553155932,15.037,13.277635553155932,5.0,1,0.0,12.0,3.0
m4a_position_feature_families_20260728T210218Z_be5f5f55,milestone_3_20260728T143652Z_86d0c2de,conditional_ppg,QB_experience_context,lightgbm,direct,experience_context,raw,34beb3fa-5005-5be2-b163-32949f96ec1b,2017,QB,DAL,2,2016,17.793333333333333,17.88711115310779,18.697179252091,18.697179252091,-0.09377781977445565,0.8100680989832121,15.0,1,0.0,1.0,4.0
m4a_position_feature_families_20260728T210218Z_be5f5f55,milestone_3_20260728T143652Z_86d0c2de,conditional_ppg,QB_experience_context,lightgbm,direct,experience_context,raw,38cc56d5-c433-5c30-9189-2f328863acc0,2017,QB,NYG,3,2016,14.531428571428572,16.679125000000003,17.306239806063903,17.306239806063903,-2.1476964285714306,0.6271148060639007,14.0,1,0.0,13.0,4.0
m4a_position_feature_families_20260728T210218Z_be5f5f55,milestone_3_20260728T143652Z_86d0c2de,conditional_ppg,QB_experience_context,lightgbm,direct,experience_context,raw,3ebb992a-a3ca-5760-ba54-f9986c4a7e68,2017,QB,DEN,2,2016,13.86,1.0121737667259134,13.850953776667875,13.850953776667875,12.847826233274086,12.838780009941962,5.0,1,0.0,5.0,3.0
m4a_position_feature_families_20260728T210218Z_be5f5f55,milestone_3_20260728T143652Z_86d0c2de,conditional_ppg,QB_experience_context,lightgbm,direct,experience_context,raw,407d5713-2387-5d98-8bbe-faf956914733,2017,QB,MIA,1,2016,14.181666666666667,14.3719375,15.108957112382052,15.108957112382052,-0.19027083333333294,0.7370196123820527,12.0,1,0.0,11.0,4.0
m4a_position_feature_families_20260728T210218Z_be5f5f55,milestone_3_20260728T143652Z_86d0c2de,conditional_ppg,QB_experience_context,lightgbm,direct,experience_context,raw,478368e9-1d81-51c1-9521-d705a1d2e055,2017,QB,LAR,1,2016,18.684,11.828556305257976,14.047557580019417,14.047557580019417,6.855443694742025,2.2190012747614407,15.0,1,0.0,1.0,4.0
m4a_position_feature_families_20260728T210218Z_be5f5f55,milestone_3_20260728T143652Z_86d0c2de,conditional_ppg,QB_experience_context,lightgbm,direct,experience_context,raw,5944c982-aadb-5aa6-b8a1-809cc5e6fce1,2017,QB,DET,2,2016,18.234666666666666,17.772937499999998,19.961857266859628,19.961857266859628,0.4617291666666681,2.1889197668596303,15.0,1,0.0,8.0,4.0
m4a_position_feature_families_20260728T210218Z_be5f5f55,milestone_3_20260728T143652Z_86d0c2de,conditional_ppg,QB_experience_context,lightgbm,direct,experience_context,raw,62fb4320-5510-54a8-8360-27a49422ad00,2017,QB,MIA,0,2016,11.585,1.6769201525933526,13.952130277844383,13.952130277844383,9.908079847406649,12.27521012525103,4.0,1,0.0,10.0,4.0
m4a_position_feature_families_20260728T210218Z_be5f5f55,milestone_3_20260728T143652Z_86d0c2de,conditional_ppg,QB_experience_context,lightgbm,direct,experience_context,raw,74a040f9-d7fa-5d7f-b1db-635f481002ea,2017,QB,BUF,1,2016,15.214285714285714,17.042338566553646,18.35778720603877,18.35778720603877,-1.8280528522679322,1.3154486394851226,14.0,1,0.0,6.0,4.0
m4a_position_feature_families_20260728T210218Z_be5f5f55,milestone_3_20260728T143652Z_86d0c2de,conditional_ppg,QB_experience_context,lightgbm,direct,experience_context,raw,805959bf-d59f-504f-abaa-98bcf0481637,2017,QB,SEA,0,2016,23.098666666666666,19.4721875,21.294743909281493,21.294743909281493,3.626479166666666,1.8225564092814928,15.0,1,0.0,5.0,4.0
