run_id,target_version,league,player_key,gsis_id,display_name,origin_season,target_season,position,team,origin_expert_ppg,predicted_next_year_residual,predicted_next_year_conditional_ppg,predicted_next_year_appearance_probability,match_next_residual_rank_pct,match_next_participation_probability,training_through_origin,target_outcome_through,forecast_status
v2_next_year_dk_20260729T130017Z_c37481f9,v2_next_year_expert_residual_v1,dk,00502395-b3d2-5e90-b01d-3851aec0df28,00-0025396,Ted Ginn,2011,2012,WR,SF,2.15625,1.5752581249812145,3.7315081249812145,0.6670055235391146,0.6458333333333334,0.6670055235391146,2009,2010,causal_historical_handoff
v2_next_year_dk_20260729T130017Z_c37481f9,v2_next_year_expert_residual_v1,dk,01116a05-438c-534f-a070-ba3de6f5a5d3,00-0027874,Demaryius Thomas,2011,2012,WR,DEN,0.8500000000000001,5.379542721081478,6.2295427210814776,0.7476798219005123,0.9513888888888888,0.7476798219005123,2009,2010,causal_historical_handoff
v2_next_year_dk_20260729T130017Z_c37481f9,v2_next_year_expert_residual_v1,dk,0160ce69-4d3b-5e67-b73b-f5aaef2f68a4,00-0026279,Ryan Torain,2011,2012,RB,WAS,7.4625,-1.6472012814524983,5.815298718547502,0.8468768177351144,0.35,0.8468768177351144,2009,2010,causal_historical_handoff
v2_next_year_dk_20260729T130017Z_c37481f9,v2_next_year_expert_residual_v1,dk,01a82437-ea57-5c07-8ce6-ea632dee563c,00-0026035,Danny Amendola,2011,2012,WR,STL,12.86875,-2.2537726415739474,10.614977358426053,0.9116620166694778,0.1736111111111111,0.9116620166694778,2009,2010,causal_historical_handoff
v2_next_year_dk_20260729T130017Z_c37481f9,v2_next_year_expert_residual_v1,dk,02363083-7f28-50eb-a6de-a2ba9dc7b8e1,00-0023541,Kyle Orton,2011,2012,QB,DEN,12.875,1.5388727850648098,14.41387278506481,0.8675512529323562,0.16,0.8675512529323562,2009,2010,causal_historical_handoff
v2_next_year_dk_20260729T130017Z_c37481f9,v2_next_year_expert_residual_v1,dk,03277771-6e4a-5cf9-83b2-d564150de550,00-0024296,Charlie Whitehurst,2011,2012,QB,SEA,2.99625,4.18402335153009,7.18027335153009,0.6215427472821435,0.68,0.6215427472821435,2009,2010,causal_historical_handoff
v2_next_year_dk_20260729T130017Z_c37481f9,v2_next_year_expert_residual_v1,dk,03bffb51-91e2-5006-98a3-b05a1fc7b232,00-0023439,Cedric Benson,2011,2012,RB,CIN,12.9375,-4.271363997405636,8.666136002594364,0.9349953549105873,0.02,0.9349953549105873,2009,2010,causal_historical_handoff
v2_next_year_dk_20260729T130017Z_c37481f9,v2_next_year_expert_residual_v1,dk,04537221-b3f0-585e-b026-5f9820051b3d,00-0019642,Plaxico Burress,2011,2012,WR,NYJ,8.5375,0.8049748322427354,9.342474832242734,0.6208250952323655,0.5555555555555556,0.6208250952323655,2009,2010,causal_historical_handoff
v2_next_year_dk_20260729T130017Z_c37481f9,v2_next_year_expert_residual_v1,dk,051ca631-1677-5c9a-8dd0-90b6bc508028,00-0028043,Roy Helu,2011,2012,RB,WAS,3.5125,6.0802979417181975,9.592797941718198,0.7833639080493368,0.99,0.7833639080493368,2009,2010,causal_historical_handoff
v2_next_year_dk_20260729T130017Z_c37481f9,v2_next_year_expert_residual_v1,dk,061c542e-8017-5712-a630-4c4a362f5c00,00-0024275,Maurice Jones-Drew,2011,2012,RB,JAC,17.9625,-4.265235896213766,13.697264103786232,0.9461834610351156,0.03,0.9461834610351156,2009,2010,causal_historical_handoff
v2_next_year_dk_20260729T130017Z_c37481f9,v2_next_year_expert_residual_v1,dk,0623224c-bdb0-5400-8b65-39cb3c2197c4,00-0021999,Nate Burleson,2011,2012,WR,DET,8.98125,-2.118100790791415,6.863149209208585,0.6960917744028211,0.2013888888888889,0.6960917744028211,2009,2010,causal_historical_handoff
v2_next_year_dk_20260729T130017Z_c37481f9,v2_next_year_expert_residual_v1,dk,06ff068f-6bcb-5b6f-b015-a7aad95aeddf,00-0026123,Evan Moore,2011,2012,TE,CLE,5.3875,-1.096458408945632,4.291041591054368,0.7576123472063765,0.38,0.7576123472063765,2009,2010,causal_historical_handoff
v2_next_year_dk_20260729T130017Z_c37481f9,v2_next_year_expert_residual_v1,dk,070a032d-e19f-5afd-8aa2-5b49d2736619,00-0026143,Matt Ryan,2011,2012,QB,ATL,15.174999999999999,3.132260997674356,18.307260997674355,0.9104558273075867,0.52,0.9104558273075867,2009,2010,causal_historical_handoff
