player_key,season,position,expert_ppg_gap_provider_count,expert_ppg_gap_median,expert_ppg_gap_max,expert_ppg_gap_min,expert_ppg_gap_top2_mean,expert_ppg_bull_gap_available,expert_ppg_bull_gap,expert_ppg_bear_gap,expert_ppg_top2_gap,expert_ppg_bull_gap_fraction,expert_ppg_bear_gap_fraction,expert_ppg_top2_gap_fraction,expert_ppg_gap_asymmetry_fraction,expert_ppg_bull_gap_position_percentile,expert_ppg_bear_gap_position_percentile,expert_ppg_top2_gap_position_percentile,expert_ppg_bull_gap_smooth_k3,expert_ppg_bull_gap_smooth_k5,expert_ppg_bull_gap_smooth_k8,expert_ppg_bull_gap_hard_floor_k5,expert_ppg_bull_gap_additive_k5,expert_ppg_bull_gap_raw_position_percentile,expert_ppg_bull_gap_smooth_k3_position_percentile,expert_ppg_bull_gap_smooth_k5_position_percentile,expert_ppg_bull_gap_smooth_k8_position_percentile,expert_ppg_bull_gap_hard_floor_k5_position_percentile,expert_ppg_bull_gap_additive_k5_position_percentile
006d6e97-5088-5763-9fce-72ff5ff45d7e,2012,QB,1,1.7212500000000002,1.7212500000000002,1.7212500000000002,,0,,,,,,,,,,,,,,,,,,,,,
006d6e97-5088-5763-9fce-72ff5ff45d7e,2013,QB,1,0.8187500000000001,0.8187500000000001,0.8187500000000001,,0,,,,,,,,,,,,,,,,,,,,,
006d6e97-5088-5763-9fce-72ff5ff45d7e,2014,QB,2,0.051250000000000004,0.0525,0.05,,0,,,,,,,,,,,,,,,,,,,,,
006d6e97-5088-5763-9fce-72ff5ff45d7e,2015,QB,2,0.7951250000000001,0.9,0.69025,,0,,,,,,,,,,,,,,,,,,,,,
006d6e97-5088-5763-9fce-72ff5ff45d7e,2016,QB,4,0.78,1.07,0.459605299760116,1.00875,1,0.29000000000000004,0.32039470023988403,0.22875,0.29000000000000004,0.32039470023988403,0.22875,-0.030394700239884,0.7662337662337663,0.8441558441558441,0.8051948051948052,0.09355617565619964,0.0573068814514377,0.036078918018104075,0.05800000000000001,0.05017301038062284,0.5714285714285714,0.7012987012987013,0.6753246753246753,0.6623376623376623,0.6753246753246753,0.6883116883116883
006d6e97-5088-5763-9fce-72ff5ff45d7e,2017,QB,4,0.82725,1.05,0.6716847061501406,0.96225,1,0.22275,0.1555652938498594,0.135,0.22275,0.1555652938498594,0.135,0.0671847061501406,0.8082191780821918,0.7397260273972602,0.7945205479452054,0.07157850791274555,0.04395249021190362,0.027696068744240215,0.04455,0.038225578102878716,0.3698630136986301,0.7123287671232876,0.6575342465753424,0.547945205479452,0.6438356164383562,0.684931506849315
006d6e97-5088-5763-9fce-72ff5ff45d7e,2018,QB,3,0.0008136709601873457,0.01,0.0,0.005406835480093673,1,0.009186329039812655,0.0008136709601873457,0.004593164519906327,0.009186329039812655,0.0008136709601873457,0.004593164519906327,0.00837265807962531,0.2391304347826087,0.16304347826086957,0.2391304347826087,0.003062109567309688,0.0018372657836349113,0.0011482911240372218,0.001837265807962531,0.0018369668706430375,0.15217391304347827,0.18478260869565216,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.18478260869565216
006d6e97-5088-5763-9fce-72ff5ff45d7e,2019,QB,3,0.492875,0.7425,0.22681771363893613,0.6176875000000001,1,0.24962500000000004,0.26605728636106385,0.12481250000000005,0.24962500000000004,0.26605728636106385,0.12481250000000005,-0.016432286361063808,0.74,0.72,0.72,0.08210759762775023,0.04968419216166346,0.031144073966425646,0.04992500000000001,0.04544523587374554,0.51,0.73,0.7,0.64,0.68,0.71
006d6e97-5088-5763-9fce-72ff5ff45d7e,2020,QB,2,0.01480118694362018,0.02960237388724036,0.0,,0,,,,,,,,,,,,,,,,,,,,,
00a59e90-f1cc-5df4-b994-8353f51e76db,2019,WR,1,0.0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,
00a59e90-f1cc-5df4-b994-8353f51e76db,2020,WR,1,0.0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,
00a59e90-f1cc-5df4-b994-8353f51e76db,2021,WR,2,1.6961764705882354,2.3058823529411767,1.086470588235294,,0,,,,,,,,,,,,,,,,,,,,,
00a59e90-f1cc-5df4-b994-8353f51e76db,2022,WR,3,1.1482352941176472,1.2891211819088162,1.1235294117647059,1.2186782380132317,1,0.14088588779116895,0.024705882352941355,0.07044294389558448,0.1226977506378008,0.021516393442623103,0.0613488753189004,0.1011813571951777,0.6666666666666666,0.12437810945273632,0.6218905472636815,0.04385916721384239,0.02746233028091168,0.01743209470979122,0.02817717755823379,0.022914849717277766,0.16417910447761194,0.38308457711442784,0.263681592039801,0.22388059701492538,0.23880597014925373,0.29850746268656714
00a59e90-f1cc-5df4-b994-8353f51e76db,2023,WR,1,0.1676470588235294,0.1676470588235294,0.1676470588235294,,0,,,,,,,,,,,,,,,,,,,,,
00a6a682-73bd-5f39-bb7f-d879e8ad9295,2017,QB,1,0.0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,
00a6a682-73bd-5f39-bb7f-d879e8ad9295,2018,QB,1,0.0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,
00b70d66-9113-53e9-a816-87b08a2ce268,2016,RB,1,0.6375000000000001,0.6375000000000001,0.6375000000000001,,0,,,,,,,,,,,,,,,,,,,,,
00b70d66-9113-53e9-a816-87b08a2ce268,2017,RB,1,0.0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,
00c00194-a843-57d9-9737-9be11bc1e6cf,2019,QB,1,0.0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,
00c00194-a843-57d9-9737-9be11bc1e6cf,2021,TE,1,0.0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,
00c00194-a843-57d9-9737-9be11bc1e6cf,2022,TE,1,0.0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,
00c00194-a843-57d9-9737-9be11bc1e6cf,2023,TE,2,0.15588235294117647,0.31176470588235294,0.0,,0,,,,,,,,,,,,,,,,,,,,,
00c00194-a843-57d9-9737-9be11bc1e6cf,2024,TE,1,0.0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,
00c00194-a843-57d9-9737-9be11bc1e6cf,2025,TE,2,0.0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,
00c3b184-dfb6-528e-8a29-fb34563c953e,2016,RB,1,0.0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,
00c3b184-dfb6-528e-8a29-fb34563c953e,2017,RB,1,0.0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,
00c3b184-dfb6-528e-8a29-fb34563c953e,2018,RB,1,0.0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,
00e78b0e-b83e-5172-95f4-888a75977bb8,2014,WR,1,0.59375,0.59375,0.59375,,0,,,,,,,,,,,,,,,,,,,,,
00e78b0e-b83e-5172-95f4-888a75977bb8,2015,WR,3,6.248125,6.35625,6.16875,6.3021875000000005,1,0.10812500000000025,0.07937499999999975,0.05406250000000057,0.01730519155746728,0.012703811143342963,0.008652595778733712,0.004601380414124319,0.17829457364341086,0.13953488372093023,0.17829457364341086,0.015600152465602746,0.013511501874854635,0.010651852985173571,0.01730519155746728,0.009612713229982797,0.17054263565891473,0.17054263565891473,0.17829457364341086,0.17829457364341086,0.20155038759689922,0.16279069767441862
00e78b0e-b83e-5172-95f4-888a75977bb8,2016,WR,3,9.576840908564103,9.65,7.9125,9.613420454282052,1,0.0731590914358975,1.6643409085641032,0.03657954571794875,0.007639167459749162,0.17378809196629383,0.003819583729874581,-0.16614892450654467,0.11805555555555555,0.7638888888888888,0.11805555555555555,0.007289862278439945,0.006771787565218267,0.005862756388818793,0.007639167459749162,0.005018857782341267,0.14583333333333334,0.13194444444444445,0.14583333333333334,0.1527777777777778,0.1388888888888889,0.1388888888888889
00e78b0e-b83e-5172-95f4-888a75977bb8,2017,WR,3,3.7802759074941465,3.975,3.60625,3.8776379537470733,1,0.19472409250585354,0.17402590749414637,0.09736204625292677,0.05151055035951898,0.04603523968955587,0.02575527517975949,0.00547531066996311,0.5460992907801419,0.41134751773049644,0.5460992907801419,0.040348780542413816,0.031065331222038094,0.022007220466087413,0.03894481850117071,0.02217744573831131,0.3900709219858156,0.5319148936170213,0.46808510638297873,0.46808510638297873,0.5177304964539007,0.45390070921985815
00e78b0e-b83e-5172-95f4-888a75977bb8,2018,WR,3,0.4353959517045456,1.7187500000000002,0.0,1.077072975852273,1,1.2833540482954546,0.4353959517045456,0.6416770241477274,1.2833540482954546,0.4353959517045456,0.6416770241477274,0.847958096590909,0.9338842975206612,0.8636363636363636,0.9338842975206612,0.4233493510704321,0.25570316941823334,0.16018219956563037,0.25667080965909095,0.23611049860921235,0.8099173553719008,0.9214876033057852,0.9008264462809917,0.8801652892561983,0.8801652892561983,0.9256198347107438
00fa63b6-bf1b-5c66-8033-ee2407d60a28,2022,TE,1,0.0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,
00fa63b6-bf1b-5c66-8033-ee2407d60a28,2023,TE,1,0.0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,
01116a05-438c-534f-a070-ba3de6f5a5d3,2010,WR,1,5.21875,5.21875,5.21875,,0,,,,,,,,,,,,,,,,,,,,,
01116a05-438c-534f-a070-ba3de6f5a5d3,2011,WR,1,0.8500000000000001,0.8500000000000001,0.8500000000000001,,0,,,,,,,,,,,,,,,,,,,,,
01116a05-438c-534f-a070-ba3de6f5a5d3,2012,WR,1,12.61875,12.61875,12.61875,,0,,,,,,,,,,,,,,,,,,,,,
01116a05-438c-534f-a070-ba3de6f5a5d3,2013,WR,1,17.05625,17.05625,17.05625,,0,,,,,,,,,,,,,,,,,,,,,
01116a05-438c-534f-a070-ba3de6f5a5d3,2014,WR,2,19.83125,19.93125,19.731250000000003,,0,,,,,,,,,,,,,,,,,,,,,
01116a05-438c-534f-a070-ba3de6f5a5d3,2015,WR,3,19.525,19.65,19.30625,19.5875,1,0.125,0.21875,0.0625,0.006402048655569783,0.01120358514724712,0.0032010243277848915,-0.004801536491677336,0.10077519379844961,0.11627906976744186,0.10077519379844961,0.0063277909142814455,0.00620192278993507,0.0059240666621038825,0.006402048655569783,0.0050968399592252805,0.17829457364341086,0.10852713178294573,0.11627906976744186,0.13178294573643412,0.10077519379844961,0.13178294573643412
01116a05-438c-534f-a070-ba3de6f5a5d3,2016,WR,3,14.75793324882207,15.3625,14.21875,15.060216624411035,1,0.6045667511779307,0.53918324882207,0.30228337558896534,0.04096554314108889,0.03653514619773103,0.020482771570544445,0.00443039694335786,0.4513888888888889,0.25,0.4513888888888889,0.04014449463973593,0.03879921725801041,0.03601441704416318,0.04096554314108889,0.03059868375726868,0.7916666666666666,0.4861111111111111,0.5555555555555556,0.6319444444444444,0.5208333333333334,0.5763888888888888
01116a05-438c-534f-a070-ba3de6f5a5d3,2017,WR,3,14.756250000000001,15.03125,14.366156813379215,14.89375,1,0.2749999999999986,0.3900931866207866,0.1374999999999993,0.018636171113934674,0.02643579409543662,0.009318085556967337,-0.007799622981501945,0.2553191489361702,0.2907801418439716,0.2553191489361702,0.01826257452670752,0.017650452144903836,0.016383365111900885,0.018636171113934674,0.01391964568174621,0.46808510638297873,0.2765957446808511,0.3262411347517731,0.3475177304964539,0.2907801418439716,0.3333333333333333
01116a05-438c-534f-a070-ba3de6f5a5d3,2018,WR,4,13.662541291432541,13.788750000000002,12.68125,13.753791291432542,1,0.1262087085674608,0.9812912914325409,0.0912500000000005,0.009237571976935456,0.07182348221321648,0.006678845322664915,-0.06258591023628102,0.02066115702479339,0.2190082644628099,0.02066115702479339,0.009022620914863945,0.00867490568846613,0.007971543930130222,0.009237571976935456,0.006762675382553595,0.08677685950413223,0.02066115702479339,0.024793388429752067,0.0371900826446281,0.024793388429752067,0.02066115702479339
01116a05-438c-534f-a070-ba3de6f5a5d3,2019,WR,1,4.68125,4.68125,4.68125,,0,,,,,,,,,,,,,,,,,,,,,
01116a05-438c-534f-a070-ba3de6f5a5d3,2020,WR,1,0.0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,
01429bee-98f5-5f9a-bb7f-b7b74971c7b4,2016,WR,3,3.7937499999999997,4.202620078273244,2.0375,3.9981850391366223,1,0.4088700782732446,1.7562499999999996,0.20443503913662253,0.1077746499567037,0.4629324546952223,0.05388732497835191,-0.3551578047385186,0.7013888888888888,0.9583333333333334,0.7013888888888888,0.08453696417130041,0.06514458806682438,0.046179365755063186,0.08177401565464892,0.04649553128906833,0.6597222222222222,0.75,0.7291666666666666,0.7361111111111112,0.7708333333333334,0.7222222222222222
01429bee-98f5-5f9a-bb7f-b7b74971c7b4,2017,WR,3,1.53125,1.5627151639344257,1.16875,1.546982581967213,1,0.031465163934425666,0.36250000000000004,0.015732581967212944,0.02054867848778819,0.23673469387755106,0.010274339243894167,-0.21618601538976287,0.28368794326241137,0.8226950354609929,0.28368794326241137,0.009341851995724708,0.006017182812357847,0.0038630185581743446,0.006293032786885133,0.00481763275551015,0.05673758865248227,0.1276595744680851,0.0851063829787234,0.07092198581560284,0.0851063829787234,0.0851063829787234
01429bee-98f5-5f9a-bb7f-b7b74971c7b4,2018,WR,4,0.9725823559670783,2.005,0.7250000000000001,1.5719573559670783,1,1.0324176440329216,0.24758235596707823,0.599375,1.0324176440329216,0.24758235596707823,0.599375,0.7848352880658434,0.9173553719008265,0.6983471074380165,0.9214876033057852,0.32736558017390865,0.20268467387697478,0.12810895638884687,0.20648352880658433,0.1728595074124772,0.7603305785123967,0.8966942148760331,0.8677685950413223,0.8347107438016529,0.8388429752066116,0.8760330578512396
01429bee-98f5-5f9a-bb7f-b7b74971c7b4,2019,WR,1,0.125,0.125,0.125,,0,,,,,,,,,,,,,,,,,,,,,
01429bee-98f5-5f9a-bb7f-b7b74971c7b4,2020,WR,3,1.6208266658560322,2.4000000000000004,1.1125000000000003,2.0104133329280165,1,0.7791733341439682,0.5083266658560319,0.3895866670719843,0.4807258854742813,0.3136218551707758,0.2403629427371408,0.1671040303035055,0.9448818897637795,0.8818897637795275,0.9448818897637795,0.22850661031380098,0.14824040599246163,0.0954572006014699,0.15583466682879363,0.1176852035958301,0.5905511811023622,0.8818897637795275,0.8110236220472441,0.7244094488188977,0.7716535433070866,0.8346456692913385
01429bee-98f5-5f9a-bb7f-b7b74971c7b4,2021,WR,1,0.0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,
01429bee-98f5-5f9a-bb7f-b7b74971c7b4,2022,WR,1,0.0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,
01448ab8-c819-55ea-8151-10298b7bbe57,2024,TE,3,1.5323529411764707,1.911764705882353,1.306470588235294,1.7220588235294119,1,0.37941176470588234,0.22588235294117665,0.18970588235294117,0.24760076775431858,0.14740882917466422,0.12380038387715929,0.10019193857965436,0.7441860465116279,0.5658914728682171,0.6976744186046512,0.1126287100813727,0.07255162926450548,0.046579683135131354,0.07588235294117647,0.05808194506978838,0.5968992248062015,0.689922480620155,0.6434108527131783,0.6124031007751938,0.6201550387596899,0.6434108527131783
01448ab8-c819-55ea-8151-10298b7bbe57,2025,TE,1,0.0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,
01500429-99e9-5b70-9492-54ac690a174d,2021,RB,1,0.0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,
0160ce69-4d3b-5e67-b73b-f5aaef2f68a4,2008,RB,1,1.2875,1.2875,1.2875,,0,,,,,,,,,,,,,,,,,,,,,
0160ce69-4d3b-5e67-b73b-f5aaef2f68a4,2011,RB,1,7.4625,7.4625,7.4625,,0,,,,,,,,,,,,,,,,,,,,,
0166d0f0-3b26-516c-8ee4-eb89adfdbfde,2019,RB,3,5.23125,6.81875,4.947355148892839,6.025,1,1.5874999999999995,0.28389485110716084,0.7937500000000002,0.3034647550776582,0.05426902769073564,0.15173237753882918,0.24919572738692256,0.865979381443299,0.41237113402061853,0.865979381443299,0.2632486221265027,0.21937600856756057,0.16608158607945903,0.3034647550776582,0.15516188149053142,0.9484536082474226,0.9381443298969072,0.9381443298969072,0.9381443298969072,0.9484536082474226,0.9381443298969072
0166d0f0-3b26-516c-8ee4-eb89adfdbfde,2020,RB,4,2.2230187788673,2.48125,1.625,2.430625,1,0.25823122113270003,0.5980187788673001,0.2076062211326999,0.11616241103652628,0.2690120229987486,0.093389324060718,-0.15284961196222233,0.4263565891472868,0.7829457364341085,0.49612403100775193,0.06915906771631695,0.047192143723697136,0.0311005020988682,0.05164624422654,0.03575114907470798,0.24031007751937986,0.37209302325581395,0.34108527131782945,0.29457364341085274,0.32558139534883723,0.3333333333333333
0166d0f0-3b26-516c-8ee4-eb89adfdbfde,2021,RB,1,4.143529411764706,4.143529411764706,4.143529411764706,,0,,,,,,,,,,,,,,,,,,,,,
0166d0f0-3b26-516c-8ee4-eb89adfdbfde,2022,RB,1,1.7417647058823529,1.7417647058823529,1.7417647058823529,,0,,,,,,,,,,,,,,,,,,,,,
0166d0f0-3b26-516c-8ee4-eb89adfdbfde,2023,RB,4,1.995667883105975,2.5364705882352943,1.2311764705882353,2.3815502360471514,1,0.5408027051293192,0.7644914125177398,0.38588235294117634,0.2709883291240004,0.3830754701167596,0.19336000554391095,-0.11208714099275918,0.8761061946902655,0.9026548672566371,0.8849557522123894,0.15009164127884714,0.10045452565202409,0.06559030973779191,0.10816054102586384,0.07730537157650351,0.6460176991150443,0.8141592920353983,0.7610619469026548,0.7345132743362832,0.7433628318584071,0.7787610619469026
0166d0f0-3b26-516c-8ee4-eb89adfdbfde,2024,RB,5,4.450935875448251,5.141529411764706,3.541764705882353,4.938411764705883,1,0.690593536316455,0.9091711695658979,0.48747588925763186,0.15515692781058227,0.20426516917059287,0.10952211015813353,-0.0491082413600106,0.6967741935483871,0.6387096774193548,0.7483870967741936,0.1286603187484683,0.10316467499466729,0.07543492067227597,0.138118707263291,0.07307144450217748,0.8838709677419355,0.8451612903225807,0.9096774193548387,0.9096774193548387,0.9419354838709677,0.8709677419354839
0166d0f0-3b26-516c-8ee4-eb89adfdbfde,2025,RB,8,5.514411764705883,6.415035294117647,2.6398823529411763,6.059184529033117,1,0.9006235294117646,2.874529411764706,0.5447727643272344,0.16332177716144858,0.5212758013760734,0.0987907301036107,-0.35795402421462486,0.3475609756097561,0.8292682926829268,0.3170731707317073,0.14346535263569832,0.12099130559766236,0.09269092046334669,0.16332177716144858,0.08565610226859491,0.5,0.45121951219512196,0.5182926829268293,0.5548780487804879,0.5853658536585366,0.4878048780487805
0166d0f0-3b26-516c-8ee4-eb89adfdbfde,2026,RB,7,6.015893822710147,6.870382352941177,2.949411764705882,6.7704852941176465,1,0.8544885302310297,3.066482058004265,0.7545914714074993,0.14203849925098652,0.5097300830723142,0.1254329769848826,-0.3676915838213276,0.4153846153846154,0.7846153846153846,0.4461538461538462,0.1271101891936909,0.10923518250518867,0.08536737524536116,0.14203849925098652,0.07756869701026285,0.4307692307692308,0.45384615384615384,0.46923076923076923,0.46923076923076923,0.5230769230769231,0.4307692307692308
017cd596-829a-560e-93af-78ea60a429f3,2021,RB,1,0.12,0.12,0.12,,0,,,,,,,,,,,,,,,,,,,,,
017cd596-829a-560e-93af-78ea60a429f3,2022,RB,1,0.44823529411764707,0.44823529411764707,0.44823529411764707,,0,,,,,,,,,,,,,,,,,,,,,
017cd596-829a-560e-93af-78ea60a429f3,2023,RB,2,0.2761764705882353,0.5523529411764706,0.0,,0,,,,,,,,,,,,,,,,,,,,,
017cd596-829a-560e-93af-78ea60a429f3,2024,RB,2,0.003823529411764706,0.007647058823529412,0.0,,0,,,,,,,,,,,,,,,,,,,,,
017cd596-829a-560e-93af-78ea60a429f3,2025,RB,2,0.0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,
017db7bf-afdc-568a-aa35-36dd614ddca3,2016,TE,1,0.00625,0.00625,0.00625,,0,,,,,,,,,,,,,,,,,,,,,
017db7bf-afdc-568a-aa35-36dd614ddca3,2017,TE,1,0.38125,0.38125,0.38125,,0,,,,,,,,,,,,,,,,,,,,,
017db7bf-afdc-568a-aa35-36dd614ddca3,2018,TE,1,0.0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,
017db7bf-afdc-568a-aa35-36dd614ddca3,2019,TE,1,0.0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,
01820a56-c8e7-57c0-995e-318666c64a66,2017,WR,1,0.0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,
01a82437-ea57-5c07-8ce6-ea632dee563c,2010,WR,1,6.10625,6.10625,6.10625,,0,,,,,,,,,,,,,,,,,,,,,
01a82437-ea57-5c07-8ce6-ea632dee563c,2011,WR,1,12.86875,12.86875,12.86875,,0,,,,,,,,,,,,,,,,,,,,,
01a82437-ea57-5c07-8ce6-ea632dee563c,2012,WR,1,11.600000000000001,11.600000000000001,11.600000000000001,,0,,,,,,,,,,,,,,,,,,,,,
01a82437-ea57-5c07-8ce6-ea632dee563c,2013,WR,1,15.3125,15.3125,15.3125,,0,,,,,,,,,,,,,,,,,,,,,
01a82437-ea57-5c07-8ce6-ea632dee563c,2014,WR,2,9.371875000000001,9.7375,9.006250000000001,,0,,,,,,,,,,,,,,,,,,,,,
01a82437-ea57-5c07-8ce6-ea632dee563c,2015,WR,3,6.661875000000001,7.2625,6.04375,6.962187500000001,1,0.6006249999999991,0.6181250000000009,0.30031249999999954,0.0901585514588609,0.09278543953466567,0.04507927572943045,-0.002626888075804773,0.627906976744186,0.627906976744186,0.627906976744186,0.082207561667764,0.07210816546280077,0.057693604437926045,0.0901585514588609,0.051503295996569935,0.6356589147286822,0.6356589147286822,0.6744186046511628,0.6511627906976745,0.6821705426356589,0.6511627906976745
01a82437-ea57-5c07-8ce6-ea632dee563c,2016,WR,3,5.596645800292989,6.98125,5.04375,6.2889479001464945,1,1.3846041997070113,0.5528958002929887,0.6923020998535057,0.24739893305996355,0.09879056492444888,0.12369946652998177,0.14860836813551467,0.8819444444444444,0.5277777777777778,0.8819444444444444,0.21804805630015284,0.1844951261495823,0.14181692345708602,0.24739893305996355,0.13066438435346475,0.9861111111111112,0.9375,0.9652777777777778,0.9861111111111112,0.9861111111111112,0.9583333333333334
