variant,method,slice_type,slice_value,n_rows,n_seasons,rmse
incumbent,lightgbm,rank_availability,available,3577,9,2.925000990491304
incumbent,lightgbm,rank_availability,unavailable,45,9,2.2633186852115106
incumbent,lightgbm,coverage_band,complete,1602,9,3.3866073408563686
incumbent,lightgbm,coverage_band,partial_high,1634,9,2.559637815539478
incumbent,lightgbm,coverage_band,partial_low,341,2,2.1143454530354937
incumbent,lightgbm,coverage_band,unavailable,45,9,2.2633186852115106
incumbent,lightgbm,coverage_completeness,complete,1602,9,3.3866073408563686
incumbent,lightgbm,coverage_completeness,incomplete_or_unavailable,2020,9,2.4836590500448863
incumbent,lightgbm,shallow_omission,no_omission,1602,9,3.3866073408563686
incumbent,lightgbm,shallow_omission,omission,2020,9,2.4836590500448863
incumbent,random_forest,pooled,all,3622,9,2.896189139326369
incumbent,random_forest,recent,2023_2025,1226,3,2.9017205189715227
incumbent,random_forest,source_era,2017_2023,2800,7,2.9029169332039246
incumbent,random_forest,source_era,2024_2025,822,2,2.8731538546006847
incumbent,random_forest,season,2017,402,1,2.8890553501416085
incumbent,random_forest,season,2018,365,1,3.007427706169717
incumbent,random_forest,season,2019,385,1,2.9111265582229806
incumbent,random_forest,season,2020,409,1,3.1098878168677073
incumbent,random_forest,season,2021,413,1,2.7905685568293994
incumbent,random_forest,season,2022,422,1,2.6515625234882427
incumbent,random_forest,season,2023,404,1,2.9589924822882043
incumbent,random_forest,season,2024,406,1,2.9924223204948412
incumbent,random_forest,season,2025,416,1,2.751772444371476
incumbent,random_forest,position,QB,306,8,4.00584324531967
incumbent,random_forest,position,RB,1011,9,3.300319449179963
incumbent,random_forest,position,TE,802,9,2.0654701104307867
incumbent,random_forest,position,WR,1503,9,2.7098933399913157
incumbent,random_forest,history_depth,other_no_history,23,7,2.2005540585140557
incumbent,random_forest,history_depth,rookie,518,9,3.237106788515421
incumbent,random_forest,history_depth,second_year,558,9,2.9373867918186387
incumbent,random_forest,history_depth,veteran_with_history,2523,9,2.817407474813666
incumbent,random_forest,rank_availability,available,3577,9,2.9028971913928125
incumbent,random_forest,rank_availability,unavailable,45,9,2.301249269923251
incumbent,random_forest,coverage_band,complete,1602,9,3.3639855940785983
incumbent,random_forest,coverage_band,partial_high,1634,9,2.534483917185271
incumbent,random_forest,coverage_band,partial_low,341,2,2.109647518613658
incumbent,random_forest,coverage_band,unavailable,45,9,2.301249269923251
incumbent,random_forest,coverage_completeness,complete,1602,9,3.3639855940785983
incumbent,random_forest,coverage_completeness,incomplete_or_unavailable,2020,9,2.4628069234027365
incumbent,random_forest,shallow_omission,no_omission,1602,9,3.3639855940785983
incumbent,random_forest,shallow_omission,omission,2020,9,2.4628069234027365
incumbent,random_forest_full_columns,pooled,all,3622,9,2.906047703260188
incumbent,random_forest_full_columns,recent,2023_2025,1226,3,2.923349299311476
incumbent,random_forest_full_columns,source_era,2017_2023,2800,7,2.907850515888624
incumbent,random_forest_full_columns,source_era,2024_2025,822,2,2.899898324611386
incumbent,random_forest_full_columns,season,2017,402,1,2.89847592815296
incumbent,random_forest_full_columns,season,2018,365,1,2.997196227145336
incumbent,random_forest_full_columns,season,2019,385,1,2.9029045720166913
incumbent,random_forest_full_columns,season,2020,409,1,3.1050422266762263
incumbent,random_forest_full_columns,season,2021,413,1,2.816036199158788
incumbent,random_forest_full_columns,season,2022,422,1,2.662700597528254
incumbent,random_forest_full_columns,season,2023,404,1,2.970492399800164
incumbent,random_forest_full_columns,season,2024,406,1,3.0129255455919606
incumbent,random_forest_full_columns,season,2025,416,1,2.7851688258209144
incumbent,random_forest_full_columns,position,QB,306,8,4.0507724513929295
incumbent,random_forest_full_columns,position,RB,1011,9,3.3225869943610284
incumbent,random_forest_full_columns,position,TE,802,9,2.0467170077413357
incumbent,random_forest_full_columns,position,WR,1503,9,2.7110186628918735
incumbent,random_forest_full_columns,history_depth,other_no_history,23,7,2.1504813334807924
incumbent,random_forest_full_columns,history_depth,rookie,518,9,3.2298520306647633
incumbent,random_forest_full_columns,history_depth,second_year,558,9,2.9540428992801244
incumbent,random_forest_full_columns,history_depth,veteran_with_history,2523,9,2.830162400671433
incumbent,random_forest_full_columns,rank_availability,available,3577,9,2.9139177871527493
incumbent,random_forest_full_columns,rank_availability,unavailable,45,9,2.19185644103791
incumbent,random_forest_full_columns,coverage_band,complete,1602,9,3.385791925848828
incumbent,random_forest_full_columns,coverage_band,partial_high,1634,9,2.535846788448547
incumbent,random_forest_full_columns,coverage_band,partial_low,341,2,2.097250950196833
incumbent,random_forest_full_columns,coverage_band,unavailable,45,9,2.19185644103791
incumbent,random_forest_full_columns,coverage_completeness,complete,1602,9,3.385791925848828
incumbent,random_forest_full_columns,coverage_completeness,incomplete_or_unavailable,2020,9,2.459929754940307
incumbent,random_forest_full_columns,shallow_omission,no_omission,1602,9,3.385791925848828
incumbent,random_forest_full_columns,shallow_omission,omission,2020,9,2.459929754940307
rank_level,controlled_equal_thirds,pooled,all,3622,9,2.8818415466358753
rank_level,controlled_equal_thirds,recent,2023_2025,1226,3,2.8893169590753702
rank_level,controlled_equal_thirds,source_era,2017_2023,2800,7,2.8887883800177354
rank_level,controlled_equal_thirds,source_era,2024_2025,822,2,2.858051652558843
rank_level,controlled_equal_thirds,season,2017,402,1,2.8821854283798447
rank_level,controlled_equal_thirds,season,2018,365,1,2.9912752044189355
rank_level,controlled_equal_thirds,season,2019,385,1,2.9094388281390144
rank_level,controlled_equal_thirds,season,2020,409,1,3.096213041846445
rank_level,controlled_equal_thirds,season,2021,413,1,2.799941879874163
rank_level,controlled_equal_thirds,season,2022,422,1,2.5863946412450427
rank_level,controlled_equal_thirds,season,2023,404,1,2.9519088681942027
rank_level,controlled_equal_thirds,season,2024,406,1,2.9731503456720842
rank_level,controlled_equal_thirds,season,2025,416,1,2.7410635277043176
rank_level,controlled_equal_thirds,position,QB,306,8,3.9628395700238164
rank_level,controlled_equal_thirds,position,RB,1011,9,3.3075378112050595
rank_level,controlled_equal_thirds,position,TE,802,9,2.0024785196163024
rank_level,controlled_equal_thirds,position,WR,1503,9,2.7052098122365034
rank_level,controlled_equal_thirds,history_depth,other_no_history,23,7,2.090506290917731
rank_level,controlled_equal_thirds,history_depth,rookie,518,9,3.2332813313308435
rank_level,controlled_equal_thirds,history_depth,second_year,558,9,2.9419435546160337
rank_level,controlled_equal_thirds,history_depth,veteran_with_history,2523,9,2.7968258121691836
rank_level,controlled_equal_thirds,rank_availability,available,3577,9,2.8905713308892564
rank_level,controlled_equal_thirds,rank_availability,unavailable,45,9,2.0735026033913098
rank_level,controlled_equal_thirds,coverage_band,complete,1602,9,3.361723124589377
rank_level,controlled_equal_thirds,coverage_band,partial_high,1634,9,2.5159219399604447
rank_level,controlled_equal_thirds,coverage_band,partial_low,341,2,2.0548094896493287
rank_level,controlled_equal_thirds,coverage_band,unavailable,45,9,2.0735026033913098
rank_level,controlled_equal_thirds,coverage_completeness,complete,1602,9,3.361723124589377
rank_level,controlled_equal_thirds,coverage_completeness,incomplete_or_unavailable,2020,9,2.434920720051096
rank_level,controlled_equal_thirds,shallow_omission,no_omission,1602,9,3.361723124589377
rank_level,controlled_equal_thirds,shallow_omission,omission,2020,9,2.434920720051096
rank_level,equal_thirds,pooled,all,3622,9,2.880104913126777
rank_level,equal_thirds,recent,2023_2025,1226,3,2.885426734188264
rank_level,equal_thirds,source_era,2017_2023,2800,7,2.888410017964028
rank_level,equal_thirds,source_era,2024_2025,822,2,2.851633502035803
rank_level,equal_thirds,season,2017,402,1,2.882805139492358
rank_level,equal_thirds,season,2018,365,1,2.989365905040561
rank_level,equal_thirds,season,2019,385,1,2.9099230500802906
rank_level,equal_thirds,season,2020,409,1,3.099390108824276
rank_level,equal_thirds,season,2021,413,1,2.7935055592046756
rank_level,equal_thirds,season,2022,422,1,2.586286354171953
rank_level,equal_thirds,season,2023,404,1,2.952990595064826
rank_level,equal_thirds,season,2024,406,1,2.971287212645441
rank_level,equal_thirds,season,2025,416,1,2.7298036513607
rank_level,equal_thirds,position,QB,306,8,3.963907174455505
rank_level,equal_thirds,position,RB,1011,9,3.3012079377862125
rank_level,equal_thirds,position,TE,802,9,2.004112504490333
rank_level,equal_thirds,position,WR,1503,9,2.7049896217221256
rank_level,equal_thirds,history_depth,other_no_history,23,7,2.1087196021464822
rank_level,equal_thirds,history_depth,rookie,518,9,3.231342911123916
rank_level,equal_thirds,history_depth,second_year,558,9,2.938186199071229
rank_level,equal_thirds,history_depth,veteran_with_history,2523,9,2.7954662333138307
rank_level,equal_thirds,rank_availability,available,3577,9,2.888501011590598
rank_level,equal_thirds,rank_availability,unavailable,45,9,2.1083303080884095
rank_level,equal_thirds,coverage_band,complete,1602,9,3.357935606422902
rank_level,equal_thirds,coverage_band,partial_high,1634,9,2.515021140840226
rank_level,equal_thirds,coverage_band,partial_low,341,2,2.0586451230808303
rank_level,equal_thirds,coverage_band,unavailable,45,9,2.1083303080884095
rank_level,equal_thirds,coverage_completeness,complete,1602,9,3.357935606422902
rank_level,equal_thirds,coverage_completeness,incomplete_or_unavailable,2020,9,2.435381086223054
rank_level,equal_thirds,shallow_omission,no_omission,1602,9,3.357935606422902
rank_level,equal_thirds,shallow_omission,omission,2020,9,2.435381086223054
rank_level,lasso,pooled,all,3622,9,2.926529948623435
rank_level,lasso,recent,2023_2025,1226,3,2.905268807283037
rank_level,lasso,source_era,2017_2023,2800,7,2.9422468849195114
rank_level,lasso,source_era,2024_2025,822,2,2.872347607860884
rank_level,lasso,season,2017,402,1,2.9210519799799473
rank_level,lasso,season,2018,365,1,3.066187660584859
rank_level,lasso,season,2019,385,1,3.04936280344861
rank_level,lasso,season,2020,409,1,3.1603261674260583
rank_level,lasso,season,2021,413,1,2.8520694984705024
rank_level,lasso,season,2022,422,1,2.569748190023954
rank_level,lasso,season,2023,404,1,2.971126093946845
rank_level,lasso,season,2024,406,1,2.9633209017936983
rank_level,lasso,season,2025,416,1,2.780692822352994
rank_level,lasso,position,QB,306,8,4.053535789436037
rank_level,lasso,position,RB,1011,9,3.355472819941841
rank_level,lasso,position,TE,802,9,2.038154391837479
rank_level,lasso,position,WR,1503,9,2.739323482128255
rank_level,lasso,history_depth,other_no_history,23,7,1.9365442216805855
rank_level,lasso,history_depth,rookie,518,9,3.288183832678797
rank_level,lasso,history_depth,second_year,558,9,2.9684747782169536
rank_level,lasso,history_depth,veteran_with_history,2523,9,2.8447016230084374
rank_level,lasso,rank_availability,available,3577,9,2.9352476145387514
rank_level,lasso,rank_availability,unavailable,45,9,2.121936464947265
rank_level,lasso,coverage_band,complete,1602,9,3.3887755962955737
rank_level,lasso,coverage_band,partial_high,1634,9,2.581955552285569
rank_level,lasso,coverage_band,partial_low,341,2,2.1169491732113244
rank_level,lasso,coverage_band,unavailable,45,9,2.121936464947265
rank_level,lasso,coverage_completeness,complete,1602,9,3.3887755962955737
rank_level,lasso,coverage_completeness,incomplete_or_unavailable,2020,9,2.499886352189725
rank_level,lasso,shallow_omission,no_omission,1602,9,3.3887755962955737
rank_level,lasso,shallow_omission,omission,2020,9,2.499886352189725
rank_level,lightgbm,pooled,all,3622,9,2.9170346831789398
rank_level,lightgbm,recent,2023_2025,1226,3,2.9135989381959564
rank_level,lightgbm,source_era,2017_2023,2800,7,2.9278296669138033
rank_level,lightgbm,source_era,2024_2025,822,2,2.8799598030830045
rank_level,lightgbm,season,2017,402,1,2.9453945039289824
rank_level,lightgbm,season,2018,365,1,3.0362458390266176
rank_level,lightgbm,season,2019,385,1,2.965887744480086
rank_level,lightgbm,season,2020,409,1,3.1022783747209797
rank_level,lightgbm,season,2021,413,1,2.826744373348472
rank_level,lightgbm,season,2022,422,1,2.638130243414409
rank_level,lightgbm,season,2023,404,1,2.9808711826683325
rank_level,lightgbm,season,2024,406,1,3.009239563244494
rank_level,lightgbm,season,2025,416,1,2.7479293970857035
rank_level,lightgbm,position,QB,306,8,4.042626269180436
rank_level,lightgbm,position,RB,1011,9,3.3266845993596315
rank_level,lightgbm,position,TE,802,9,2.052732291689354
rank_level,lightgbm,position,WR,1503,9,2.7360075117938907
rank_level,lightgbm,history_depth,other_no_history,23,7,2.3001239095519446
rank_level,lightgbm,history_depth,rookie,518,9,3.2521709415045437
rank_level,lightgbm,history_depth,second_year,558,9,2.9814194355743866
rank_level,lightgbm,history_depth,veteran_with_history,2523,9,2.833717337976436
rank_level,lightgbm,rank_availability,available,3577,9,2.9240188649184127
rank_level,lightgbm,rank_availability,unavailable,45,9,2.294851574239975
rank_level,lightgbm,coverage_band,complete,1602,9,3.3861532932781815
rank_level,lightgbm,coverage_band,partial_high,1634,9,2.559436667694902
rank_level,lightgbm,coverage_band,partial_low,341,2,2.104656665416672
rank_level,lightgbm,coverage_band,unavailable,45,9,2.294851574239975
rank_level,lightgbm,coverage_completeness,complete,1602,9,3.3861532932781815
rank_level,lightgbm,coverage_completeness,incomplete_or_unavailable,2020,9,2.4827466200866066
rank_level,lightgbm,shallow_omission,no_omission,1602,9,3.3861532932781815
rank_level,lightgbm,shallow_omission,omission,2020,9,2.4827466200866066
rank_level,random_forest,pooled,all,3622,9,2.8968994629099853
rank_level,random_forest,recent,2023_2025,1226,3,2.9105258458716907
rank_level,random_forest,source_era,2017_2023,2800,7,2.9012555336254224
rank_level,random_forest,source_era,2024_2025,822,2,2.882011854875817
rank_level,random_forest,season,2017,402,1,2.8915761157919877
rank_level,random_forest,season,2018,365,1,2.9994068077728673
rank_level,random_forest,season,2019,385,1,2.907980944411973
rank_level,random_forest,season,2020,409,1,3.1017360121409316
rank_level,random_forest,season,2021,413,1,2.7822398754241
rank_level,random_forest,season,2022,422,1,2.656390169977405
rank_level,random_forest,season,2023,404,1,2.9676962599772967
rank_level,random_forest,season,2024,406,1,3.0046981663502317
rank_level,random_forest,season,2025,416,1,2.757015527668685
rank_level,random_forest,position,QB,306,8,3.9975898046206804
rank_level,random_forest,position,RB,1011,9,3.3007957864811424
rank_level,random_forest,position,TE,802,9,2.0675984179511273
rank_level,random_forest,position,WR,1503,9,2.7129463709300583
rank_level,random_forest,history_depth,other_no_history,23,7,2.2054194932872395
rank_level,random_forest,history_depth,rookie,518,9,3.219491412452775
rank_level,random_forest,history_depth,second_year,558,9,2.9445234009743255
rank_level,random_forest,history_depth,veteran_with_history,2523,9,2.8209154874596565
rank_level,random_forest,rank_availability,available,3577,9,2.903733189643152
rank_level,random_forest,rank_availability,unavailable,45,9,2.2893431016383685
rank_level,random_forest,coverage_band,complete,1602,9,3.3661764300596113
rank_level,random_forest,coverage_band,partial_high,1634,9,2.5339028955070946
rank_level,random_forest,coverage_band,partial_low,341,2,2.108642846355866
rank_level,random_forest,coverage_band,unavailable,45,9,2.2893431016383685
rank_level,random_forest,coverage_completeness,complete,1602,9,3.3661764300596113
rank_level,random_forest,coverage_completeness,incomplete_or_unavailable,2020,9,2.4619307077511166
rank_level,random_forest,shallow_omission,no_omission,1602,9,3.3661764300596113
rank_level,random_forest,shallow_omission,omission,2020,9,2.4619307077511166
rank_level,random_forest_full_columns,pooled,all,3622,9,2.906037839125394
rank_level,random_forest_full_columns,recent,2023_2025,1226,3,2.923972814145373
rank_level,random_forest_full_columns,source_era,2017_2023,2800,7,2.9070894686755957
rank_level,random_forest_full_columns,source_era,2024_2025,822,2,2.902452786491061
rank_level,random_forest_full_columns,season,2017,402,1,2.89756557393862
rank_level,random_forest_full_columns,season,2018,365,1,3.000546639208085
rank_level,random_forest_full_columns,season,2019,385,1,2.903471879252343
rank_level,random_forest_full_columns,season,2020,409,1,3.0982835029035365
rank_level,random_forest_full_columns,season,2021,413,1,2.817494771594558
rank_level,random_forest_full_columns,season,2022,422,1,2.663855129315705
rank_level,random_forest_full_columns,season,2023,404,1,2.967276818426938
rank_level,random_forest_full_columns,season,2024,406,1,3.0145183884274562
rank_level,random_forest_full_columns,season,2025,416,1,2.788742167957696
rank_level,random_forest_full_columns,position,QB,306,8,4.040037787239831
rank_level,random_forest_full_columns,position,RB,1011,9,3.3229278378381917
rank_level,random_forest_full_columns,position,TE,802,9,2.0481991783261546
rank_level,random_forest_full_columns,position,WR,1503,9,2.7133750707076296
rank_level,random_forest_full_columns,history_depth,other_no_history,23,7,2.152091788868827
rank_level,random_forest_full_columns,history_depth,rookie,518,9,3.2322371684000974
rank_level,random_forest_full_columns,history_depth,second_year,558,9,2.955364542740353
rank_level,random_forest_full_columns,history_depth,veteran_with_history,2523,9,2.8292723373397792
rank_level,random_forest_full_columns,rank_availability,available,3577,9,2.9139215725839374
rank_level,random_forest_full_columns,rank_availability,unavailable,45,9,2.1904032822042274
rank_level,random_forest_full_columns,coverage_band,complete,1602,9,3.3853620667829833
rank_level,random_forest_full_columns,coverage_band,partial_high,1634,9,2.536983744038137
rank_level,random_forest_full_columns,coverage_band,partial_low,341,2,2.0939746806065718
rank_level,random_forest_full_columns,coverage_band,unavailable,45,9,2.1904032822042274
rank_level,random_forest_full_columns,coverage_completeness,complete,1602,9,3.3853620667829833
rank_level,random_forest_full_columns,coverage_completeness,incomplete_or_unavailable,2020,9,2.460378007789112
rank_level,random_forest_full_columns,shallow_omission,no_omission,1602,9,3.3853620667829833
rank_level,random_forest_full_columns,shallow_omission,omission,2020,9,2.460378007789112
rank_level_excess,controlled_equal_thirds,pooled,all,3622,9,2.8910412912861334
rank_level_excess,controlled_equal_thirds,recent,2023_2025,1226,3,2.9135226563737646
rank_level_excess,controlled_equal_thirds,source_era,2017_2023,2800,7,2.8874014798045713
rank_level_excess,controlled_equal_thirds,source_era,2024_2025,822,2,2.9034054322186726
rank_level_excess,controlled_equal_thirds,season,2017,402,1,2.880369921634612
rank_level_excess,controlled_equal_thirds,season,2018,365,1,2.9991253891739396
rank_level_excess,controlled_equal_thirds,season,2019,385,1,2.892682200419548
rank_level_excess,controlled_equal_thirds,season,2020,409,1,3.11670580269961
rank_level_excess,controlled_equal_thirds,season,2021,413,1,2.8088282602032923
rank_level_excess,controlled_equal_thirds,season,2022,422,1,2.5735215037977057
rank_level_excess,controlled_equal_thirds,season,2023,404,1,2.933999999447093
rank_level_excess,controlled_equal_thirds,season,2024,406,1,3.055116857164406
rank_level_excess,controlled_equal_thirds,season,2025,416,1,2.7472745379408363
rank_level_excess,controlled_equal_thirds,position,QB,306,8,3.9839443871355593
rank_level_excess,controlled_equal_thirds,position,RB,1011,9,3.3054587468523424
rank_level_excess,controlled_equal_thirds,position,TE,802,9,2.013489842308347
rank_level_excess,controlled_equal_thirds,position,WR,1503,9,2.719862314411438
rank_level_excess,controlled_equal_thirds,history_depth,other_no_history,23,7,2.072843151627343
rank_level_excess,controlled_equal_thirds,history_depth,rookie,518,9,3.253093323904422
rank_level_excess,controlled_equal_thirds,history_depth,second_year,558,9,2.9536096615642484
rank_level_excess,controlled_equal_thirds,history_depth,veteran_with_history,2523,9,2.803132621358949
rank_level_excess,controlled_equal_thirds,rank_availability,available,3577,9,2.900438020805835
rank_level_excess,controlled_equal_thirds,rank_availability,unavailable,45,9,2.008048241063764
rank_level_excess,controlled_equal_thirds,coverage_band,complete,1602,9,3.3680746646937134
rank_level_excess,controlled_equal_thirds,coverage_band,partial_high,1634,9,2.520646912344544
rank_level_excess,controlled_equal_thirds,coverage_band,partial_low,341,2,2.122913203310499
rank_level_excess,controlled_equal_thirds,coverage_band,unavailable,45,9,2.008048241063764
rank_level_excess,controlled_equal_thirds,coverage_completeness,complete,1602,9,3.3680746646937134
rank_level_excess,controlled_equal_thirds,coverage_completeness,incomplete_or_unavailable,2020,9,2.4474819104454646
rank_level_excess,controlled_equal_thirds,shallow_omission,no_omission,1602,9,3.3680746646937134
rank_level_excess,controlled_equal_thirds,shallow_omission,omission,2020,9,2.4474819104454646
rank_level_excess,equal_thirds,pooled,all,3622,9,2.8873095200188987
rank_level_excess,equal_thirds,recent,2023_2025,1226,3,2.9052112703133544
rank_level_excess,equal_thirds,source_era,2017_2023,2800,7,2.8856016436067944
rank_level_excess,equal_thirds,source_era,2024_2025,822,2,2.8931195376876113
rank_level_excess,equal_thirds,season,2017,402,1,2.8801720783475058
rank_level_excess,equal_thirds,season,2018,365,1,3.001344518517106
rank_level_excess,equal_thirds,season,2019,385,1,2.8946946832535367
