run_id,target_version,league,player_key,gsis_id,display_name,origin_season,target_season,position,team,origin_expert_ppg,predicted_next_year_residual,predicted_next_year_conditional_ppg,predicted_next_year_appearance_probability,match_next_residual_rank_pct,match_next_participation_probability,training_through_origin,target_outcome_through,forecast_status
v2_next_year_nv_20260828T213609Z_8b6941c7,v2_next_year_expert_residual_v1,nv,00502395-b3d2-5e90-b01d-3851aec0df28,00-0025396,Ted Ginn,2011,2012,WR,SF,1.71875,1.3177910905349368,3.0365410905349366,0.6603238223855572,0.6388888888888888,0.6603238223855572,2009,2010,causal_historical_handoff
v2_next_year_nv_20260828T213609Z_8b6941c7,v2_next_year_expert_residual_v1,nv,01116a05-438c-534f-a070-ba3de6f5a5d3,00-0027874,Demaryius Thomas,2011,2012,WR,DEN,0.6625000000000001,5.173790870681144,5.836290870681145,0.7157730813951553,0.9861111111111112,0.7157730813951553,2009,2010,causal_historical_handoff
v2_next_year_nv_20260828T213609Z_8b6941c7,v2_next_year_expert_residual_v1,nv,0160ce69-4d3b-5e67-b73b-f5aaef2f68a4,00-0026279,Ryan Torain,2011,2012,RB,WAS,7.11875,-1.4645134048968675,5.654236595103133,0.8647602828901678,0.46,0.8647602828901678,2009,2010,causal_historical_handoff
v2_next_year_nv_20260828T213609Z_8b6941c7,v2_next_year_expert_residual_v1,nv,01a82437-ea57-5c07-8ce6-ea632dee563c,00-0026035,Danny Amendola,2011,2012,WR,LAR,10.4625,-2.293181771790205,8.169318228209795,0.8923406724601225,0.19444444444444445,0.8923406724601225,2009,2010,causal_historical_handoff
v2_next_year_nv_20260828T213609Z_8b6941c7,v2_next_year_expert_residual_v1,nv,02363083-7f28-50eb-a6de-a2ba9dc7b8e1,00-0023541,Kyle Orton,2011,2012,QB,DEN,10.15,0.718846171240024,10.868846171240024,0.8073927863035558,0.22,0.8073927863035558,2009,2010,causal_historical_handoff
v2_next_year_nv_20260828T213609Z_8b6941c7,v2_next_year_expert_residual_v1,nv,03277771-6e4a-5cf9-83b2-d564150de550,00-0024296,Charlie Whitehurst,2011,2012,QB,SEA,0.6837499999999999,3.8105266627588557,4.494276662758855,0.6000071540607999,0.74,0.6000071540607999,2009,2010,causal_historical_handoff
v2_next_year_nv_20260828T213609Z_8b6941c7,v2_next_year_expert_residual_v1,nv,03bffb51-91e2-5006-98a3-b05a1fc7b232,00-0023439,Cedric Benson,2011,2012,RB,CIN,12.625,-4.0152093134436875,8.609790686556313,0.9300361380511585,0.03,0.9300361380511585,2009,2010,causal_historical_handoff
v2_next_year_nv_20260828T213609Z_8b6941c7,v2_next_year_expert_residual_v1,nv,04537221-b3f0-585e-b026-5f9820051b3d,00-0019642,Plaxico Burress,2011,2012,WR,NYJ,7.44375,0.1499567764457021,7.593706776445702,0.6625884386933751,0.5208333333333334,0.6625884386933751,2009,2010,causal_historical_handoff
v2_next_year_nv_20260828T213609Z_8b6941c7,v2_next_year_expert_residual_v1,nv,051ca631-1677-5c9a-8dd0-90b6bc508028,00-0028043,Roy Helu,2011,2012,RB,WAS,3.45,4.815101842781071,8.265101842781071,0.7691436720056894,0.96,0.7691436720056894,2009,2010,causal_historical_handoff
v2_next_year_nv_20260828T213609Z_8b6941c7,v2_next_year_expert_residual_v1,nv,061c542e-8017-5712-a630-4c4a362f5c00,00-0024275,Maurice Jones-Drew,2011,2012,RB,JAC,17.24375,-4.408395743768666,12.835354256231334,0.944550200007462,0.02,0.944550200007462,2009,2010,causal_historical_handoff
