run_id,target_version,league,player_key,gsis_id,display_name,origin_season,target_season,position,team,origin_expert_ppg,predicted_next_year_residual,predicted_next_year_conditional_ppg,predicted_next_year_appearance_probability,match_next_residual_rank_pct,match_next_participation_probability,training_through_origin,target_outcome_through,forecast_status
v2_next_year_beta_20260826T203449Z_727d9907,v2_next_year_expert_residual_v1,beta,00502395-b3d2-5e90-b01d-3851aec0df28,00-0025396,Ted Ginn,2011,2012,WR,SF,1.71875,1.3458780948346452,3.064628094834645,0.6752277559790463,0.6388888888888888,0.6752277559790463,2009,2010,causal_historical_handoff
v2_next_year_beta_20260826T203449Z_727d9907,v2_next_year_expert_residual_v1,beta,01116a05-438c-534f-a070-ba3de6f5a5d3,00-0027874,Demaryius Thomas,2011,2012,WR,DEN,0.6625000000000001,5.3511996709779615,6.013699670977962,0.7313415223370175,0.9930555555555556,0.7313415223370175,2009,2010,causal_historical_handoff
v2_next_year_beta_20260826T203449Z_727d9907,v2_next_year_expert_residual_v1,beta,0160ce69-4d3b-5e67-b73b-f5aaef2f68a4,00-0026279,Ryan Torain,2011,2012,RB,WAS,7.11875,-1.4904028717877396,5.628347128212261,0.8620285731963123,0.46,0.8620285731963123,2009,2010,causal_historical_handoff
v2_next_year_beta_20260826T203449Z_727d9907,v2_next_year_expert_residual_v1,beta,01a82437-ea57-5c07-8ce6-ea632dee563c,00-0026035,Danny Amendola,2011,2012,WR,LAR,10.4625,-2.4083531697729277,8.054146830227072,0.8850542555202972,0.1736111111111111,0.8850542555202972,2009,2010,causal_historical_handoff
v2_next_year_beta_20260826T203449Z_727d9907,v2_next_year_expert_residual_v1,beta,02363083-7f28-50eb-a6de-a2ba9dc7b8e1,00-0023541,Kyle Orton,2011,2012,QB,DEN,11.3375,0.9915835569832389,12.329083556983239,0.8539757857745541,0.24,0.8539757857745541,2009,2010,causal_historical_handoff
v2_next_year_beta_20260826T203449Z_727d9907,v2_next_year_expert_residual_v1,beta,03277771-6e4a-5cf9-83b2-d564150de550,00-0024296,Charlie Whitehurst,2011,2012,QB,SEA,0.9337499999999999,3.8230817929334324,4.756831792933433,0.6126324741046763,0.72,0.6126324741046763,2009,2010,causal_historical_handoff
v2_next_year_beta_20260826T203449Z_727d9907,v2_next_year_expert_residual_v1,beta,03bffb51-91e2-5006-98a3-b05a1fc7b232,00-0023439,Cedric Benson,2011,2012,RB,CIN,12.625,-3.9907710269524963,8.634228973047504,0.9284364237158369,0.04,0.9284364237158369,2009,2010,causal_historical_handoff
v2_next_year_beta_20260826T203449Z_727d9907,v2_next_year_expert_residual_v1,beta,04537221-b3f0-585e-b026-5f9820051b3d,00-0019642,Plaxico Burress,2011,2012,WR,NYJ,7.44375,0.3225854325823477,7.7663354325823475,0.6455027895337718,0.5486111111111112,0.6455027895337718,2009,2010,causal_historical_handoff
v2_next_year_beta_20260826T203449Z_727d9907,v2_next_year_expert_residual_v1,beta,051ca631-1677-5c9a-8dd0-90b6bc508028,00-0028043,Roy Helu,2011,2012,RB,WAS,3.45,4.812766987090758,8.262766987090759,0.7686609231154758,0.95,0.7686609231154758,2009,2010,causal_historical_handoff
v2_next_year_beta_20260826T203449Z_727d9907,v2_next_year_expert_residual_v1,beta,061c542e-8017-5712-a630-4c4a362f5c00,00-0024275,Maurice Jones-Drew,2011,2012,RB,JAC,17.24375,-4.408412775401695,12.835337224598304,0.9442123840119184,0.02,0.9442123840119184,2009,2010,causal_historical_handoff
v2_next_year_beta_20260826T203449Z_727d9907,v2_next_year_expert_residual_v1,beta,0623224c-bdb0-5400-8b65-39cb3c2197c4,00-0021999,Nate Burleson,2011,2012,WR,DET,7.825,-2.2806996569284443,5.544300343071556,0.7350933031946134,0.2013888888888889,0.7350933031946134,2009,2010,causal_historical_handoff
v2_next_year_beta_20260826T203449Z_727d9907,v2_next_year_expert_residual_v1,beta,06ff068f-6bcb-5b6f-b015-a7aad95aeddf,00-0026123,Evan Moore,2011,2012,TE,CLE,4.3875,-1.2145753433762172,3.172924656623783,0.7442399389899997,0.34,0.7442399389899997,2009,2010,causal_historical_handoff
v2_next_year_beta_20260826T203449Z_727d9907,v2_next_year_expert_residual_v1,beta,070a032d-e19f-5afd-8aa2-5b49d2736619,00-0026143,Matt Ryan,2011,2012,QB,ATL,13.975000000000001,2.3141819267399364,16.28918192673994,0.8963452081660075,0.52,0.8963452081660075,2009,2010,causal_historical_handoff
v2_next_year_beta_20260826T203449Z_727d9907,v2_next_year_expert_residual_v1,beta,07cf3b95-241c-52f3-a56d-47141702a50a,00-0025460,Jacoby Jones,2011,2012,WR,HOU,6.3125,-1.5322362894135495,4.780263710586451,0.8106721921870611,0.2916666666666667,0.8106721921870611,2009,2010,causal_historical_handoff
v2_next_year_beta_20260826T203449Z_727d9907,v2_next_year_expert_residual_v1,beta,07ff3c3a-72c7-5842-8d25-700a27a78572,00-0028063,Taiwan Jones,2011,2012,RB,LVR,,,,0.6635429399692361,,0.6635429399692361,2009,2010,causal_historical_handoff
v2_next_year_beta_20260826T203449Z_727d9907,v2_next_year_expert_residual_v1,beta,0826554d-213a-5ffa-9e06-8cf76f11f0e7,00-0026163,Rashard Mendenhall,2011,2012,RB,PIT,14.83125,-2.236811594787141,12.594438405212859,0.9442123840119184,0.33,0.9442123840119184,2009,2010,causal_historical_handoff
