lock_version,model_run_id,player_key,gsis_id,display_name,season,position,team,historical_pred_fp_per_game,participation_lightgbm,v2_conditional_ppg_actual,v2_conditional_ppg_training_residual,point_center_source,joint_template_draw_required,independent_model_residual_draw_allowed,template_active_ppg_resid_recompute_required,template_center_available
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,00502395-b3d2-5e90-b01d-3851aec0df28,00-0025396,Ted Ginn,2017,WR,NO,8.819850897227635,0.990754168745085,9.507142857142858,0.687291959915223,v2_conditional_ppg_2026_candidate_nv_v1,1,0,1,1
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,0053563d-0973-574b-9a35-b89fa24517d1,00-0031594,Tony Lippett,2017,WR,MIA,3.783408721708266,0.21559500778468355,,,v2_conditional_ppg_2026_candidate_nv_v1,1,0,1,1
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,005a006f-f156-59fb-b793-a3390c49fe0c,00-0032045,Andrew Turzilli,2017,WR,NYG,3.8548324061956643,0.21437163859791933,,,v2_conditional_ppg_2026_candidate_nv_v1,1,0,1,1
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,006d6e97-5088-5763-9fce-72ff5ff45d7e,00-0025430,Drew Stanton,2017,QB,ARI,10.35883595236,0.48271416971837977,9.19,-1.1688359523600003,v2_conditional_ppg_2026_candidate_nv_v1,1,0,1,1
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,00a6a682-73bd-5f39-bb7f-d879e8ad9295,00-0033799,Tyler Ferguson,2017,QB,TEN,,0.3355000768820271,,,v2_conditional_ppg_2026_candidate_nv_v1,1,0,1,0
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,00b70d66-9113-53e9-a816-87b08a2ce268,,Jhurell Pressley,2017,RB,ATL,3.635341240786149,0.2020718023653835,,,v2_conditional_ppg_2026_candidate_nv_v1,1,0,1,1
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,00c3b184-dfb6-528e-8a29-fb34563c953e,00-0031768,Terrence Magee,2017,RB,SEA,3.5683650192760683,0.1644229579444202,,,v2_conditional_ppg_2026_candidate_nv_v1,1,0,1,1
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,00e78b0e-b83e-5172-95f4-888a75977bb8,00-0028497,Kamar Aiken,2017,WR,IND,4.911384392243228,0.9553679543798456,1.675,-3.2363843922432283,v2_conditional_ppg_2026_candidate_nv_v1,1,0,1,1
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,01116a05-438c-534f-a070-ba3de6f5a5d3,00-0027874,Demaryius Thomas,2017,WR,DEN,11.95332826551264,0.9918964630476621,10.313333333333334,-1.639994932179306,v2_conditional_ppg_2026_candidate_nv_v1,1,0,1,1
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,01429bee-98f5-5f9a-bb7f-b7b74971c7b4,00-0033111,Pharoh Cooper,2017,WR,LAR,3.9929101478944964,0.8914268236783262,0.9444444444444444,-3.048465703450052,v2_conditional_ppg_2026_candidate_nv_v1,1,0,1,1
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,017db7bf-afdc-568a-aa35-36dd614ddca3,00-0031167,Scott Simonson,2017,TE,CAR,3.3794045273770137,0.43620318773980277,,,v2_conditional_ppg_2026_candidate_nv_v1,1,0,1,1
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,01820a56-c8e7-57c0-995e-318666c64a66,00-0031992,Kenny Cook,2017,WR,KC,3.819202947202888,0.23422030205328606,,,v2_conditional_ppg_2026_candidate_nv_v1,1,0,1,1
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,01a82437-ea57-5c07-8ce6-ea632dee563c,00-0026035,Danny Amendola,2017,WR,NE,6.921134738748812,0.9612034371803537,7.507142857142858,0.5860081183940462,v2_conditional_ppg_2026_candidate_nv_v1,1,0,1,1
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,02309952-4f46-54bd-a025-4de5c26988fc,00-0032602,J.D. McKissic,2017,RB,SEA,3.858109413731928,0.2428507045530325,7.172727272727273,3.314617858995345,v2_conditional_ppg_2026_candidate_nv_v1,1,0,1,1
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,02a4d7e0-01ef-59fd-8435-e298a02a6265,00-0031854,Chris Harper,2017,WR,NYJ,3.6284723636259764,0.3284800557171344,,,v2_conditional_ppg_2026_candidate_nv_v1,1,0,1,1
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,02c529f0-7a77-52ec-9c41-c418be8e793f,00-0032062,Blake Bell,2017,TE,SF,3.1607410842692722,0.29272931626993287,1.1333333333333335,-2.0274077509359385,v2_conditional_ppg_2026_candidate_nv_v1,1,0,1,1
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,02e1fe8f-ad36-5898-b1c5-3a4615cdefcf,00-0030068,Marquise Goodwin,2017,WR,SF,6.367282266470785,0.9856444748602576,8.92,2.5527177335292146,v2_conditional_ppg_2026_candidate_nv_v1,1,0,1,1
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,03651d35-e813-52ba-9b8d-3ca4dd4d24a0,00-0032355,Chester Rogers,2017,WR,IND,5.054353302018704,0.9776055149726599,4.866666666666666,-0.1876866353520379,v2_conditional_ppg_2026_candidate_nv_v1,1,0,1,1
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,03a021d9-fa9f-5db6-99fc-c79a23f269d5,00-0033387,Jacob Hollister,2017,TE,NE,3.452389535555902,0.33511467915595694,0.8375,-2.614889535555902,v2_conditional_ppg_2026_candidate_nv_v1,1,0,1,1
